,log2FoldChange,pvalue,padj
Dapma7bEVm009919,-0.075507106,0.446400814,0.997835001
Dapma7bEVm009920,1.106785779,NA,NA
Dapma7bEVm009921,-0.122119243,0.320311007,0.997835001
Dapma7bEVm009922,0.128667254,0.563956761,0.997835001
Dapma7bEVm009923,-2.165956872,0.096384113,0.890201429
Dapma7bEVm009924,-0.04030429,0.975445311,0.998544574
Dapma7bEVm009925,0.357536476,0.011783826,0.479554843
Dapma7bEVm009926,-0.228404138,0.361414067,0.997835001
Dapma7bEVm009927,-0.359440672,0.697025432,0.998544574
Dapma7bEVm009928,1.409431031,1.10E-10,1.22E-07
Dapma7bEVm009929,1.283510643,0.124038327,0.93071155
Dapma7bEVm009930,0.123318156,0.591372888,0.997835001
Dapma7bEVm009931,-1.880831763,0.064160243,0.825013886
Dapma7bEVm009932,0.416000756,0.250682874,0.997835001
Dapma7bEVm009933,-0.835731985,0.042586083,0.731325246
Dapma7bEVm009934,0.094486733,0.843132794,0.998544574
Dapma7bEVm009936,0.895176747,0.386937709,0.997835001
Dapma7bEVm009937,0.459029359,0.347126677,0.997835001
Dapma7bEVm009938,0.347567624,0.256004028,0.997835001
Dapma7bEVm009939,-0.104204507,0.936266176,0.998544574
Dapma7bEVm009940,-1.684125062,0.64505962,0.997835001
Dapma7bEVm009941,-0.450669398,0.174162809,0.965728374
Dapma7bEVm009942,0.437194979,0.384785822,0.997835001
Dapma7bEVm009943,0.134070163,0.531505539,0.997835001
Dapma7bEVm009944,-0.08117374,0.913687716,0.998544574
Dapma7bEVm009945,-0.072605961,0.797887726,0.998544574
Dapma7bEVm009946,-0.385519526,0.01563216,0.518289126
Dapma7bEVm009947,-0.11683497,0.782223985,0.998544574
Dapma7bEVm009948,-0.653175034,0.015404781,0.518289126
Dapma7bEVm009949,-0.591489162,0.103283573,0.901770852
Dapma7bEVm009950,-0.062988083,0.754091183,0.998544574
Dapma7bEVm009951,-0.210120836,0.30440585,0.997835001
Dapma7bEVm009952,1.339750422,0.318389354,0.997835001
Dapma7bEVm009953,-0.465790804,0.37091694,0.997835001
Dapma7bEVm009954,0.373973564,0.755882823,0.998544574
Dapma7bEVm009955,-0.175165481,0.632335819,0.997835001
Dapma7bEVm009956,0.562684358,1.45E-05,0.004949794
Dapma7bEVm009957,-0.141067657,0.322942988,0.997835001
Dapma7bEVm009958,-0.778021769,0.359861097,0.997835001
Dapma7bEVm009959,-1.513939028,0.282239731,0.997835001
Dapma7bEVm009960,-0.359653635,0.624826604,0.997835001
Dapma7bEVm009961,0.14765222,0.84511796,0.998544574
Dapma7bEVm009962,-0.165916096,0.468566317,0.997835001
Dapma7bEVm009963,0.447861949,0.437591684,0.997835001
Dapma7bEVm009964,0.013341054,0.984727284,0.999369764
Dapma7bEVm009966,-0.386370602,0.243292855,0.997835001
Dapma7bEVm009967,-0.084457989,0.576159468,0.997835001
Dapma7bEVm009968,-0.993518936,0.146644861,0.945435905
Dapma7bEVm009969,-0.058951059,0.804543227,0.998544574
Dapma7bEVm009970,-0.155200239,0.549207716,0.997835001
Dapma7bEVm009971,-0.001211762,0.991073758,0.9993904
Dapma7bEVm009972,-0.265817811,0.727539976,0.998544574
Dapma7bEVm009975,-0.267937444,0.147844189,0.945476786
Dapma7bEVm009976,-0.128200728,0.526025415,0.997835001
Dapma7bEVm009977,0.484714982,0.034877829,0.689137797
Dapma7bEVm009978,-0.088439783,0.588864251,0.997835001
Dapma7bEVm009979,-0.328512257,0.142834988,0.942348685
Dapma7bEVm009980,-0.394838164,0.249224442,0.997835001
Dapma7bEVm009981,0.441078377,0.005682587,0.352394194
Dapma7bEVm009982,0.255181849,0.809883993,0.998544574
Dapma7bEVm009983,0.041261997,0.795799832,0.998544574
Dapma7bEVm009984,0.654716816,0.001756154,0.183627054
Dapma7bEVm009985,0.061456817,0.934375076,0.998544574
Dapma7bEVm009986,-0.176118959,0.724040618,0.998544574
Dapma7bEVm009987,0.0894352,0.745192546,0.998544574
Dapma7bEVm009988,0.166909419,0.893179078,0.998544574
Dapma7bEVm009989,0.086444656,0.480414081,0.997835001
Dapma7bEVm009990,-1.396425093,0.523265936,0.997835001
Dapma7bEVm009991,-0.383975475,0.717416603,0.998544574
Dapma7bEVm009992,0.216114071,0.397167541,0.997835001
Dapma7bEVm009993,0.462616434,0.149118323,0.945673822
Dapma7bEVm009994,-0.007519382,0.969877638,0.998544574
Dapma7bEVm009995,-0.053734374,0.843682114,0.998544574
Dapma7bEVm009996,-0.821145889,0.37227898,0.997835001
Dapma7bEVm009997,0.123782433,0.682339189,0.998544574
Dapma7bEVm009998,0.056152027,0.906700328,0.998544574
Dapma7bEVm009999,0.597741729,0.385575057,0.997835001
Dapma7bEVm010000,0.059620642,0.979465562,0.998710342
Dapma7bEVm010001,-0.01633608,0.949474389,0.998544574
Dapma7bEVm010003,-0.217759759,0.526087586,0.997835001
Dapma7bEVm010004,0.010705277,0.944636879,0.998544574
Dapma7bEVm010005,0.317176246,0.099311998,0.896061084
Dapma7bEVm010006,0.168099416,0.601374895,0.997835001
Dapma7bEVm010007,0.234383831,0.494202011,0.997835001
Dapma7bEVm010008,0.05048131,0.914255264,0.998544574
Dapma7bEVm010009,1.493457076,0.223017576,0.997835001
Dapma7bEVm010010,0.20052584,0.291651841,0.997835001
Dapma7bEVm010011,-1.869702171,0.234348895,0.997835001
Dapma7bEVm010012,0.059866675,0.8249143,0.998544574
Dapma7bEVm010013,-0.316854271,0.262331536,0.997835001
Dapma7bEVm010014,-0.557603193,0.148652583,0.945673822
Dapma7bEVm010015,0.305385699,0.463769484,0.997835001
Dapma7bEVm010016,-0.747877518,0.124867997,0.932416467
Dapma7bEVm010017,-0.396943949,0.041953104,0.731325246
Dapma7bEVm010018,0.310777458,0.347909526,0.997835001
Dapma7bEVm010019,-0.127057526,0.501049946,0.997835001
Dapma7bEVm010020,0.03143678,0.877140815,0.998544574
Dapma7bEVm010021,-0.427768238,0.011823186,0.479793587
Dapma7bEVm010022,-0.601369899,0.045421252,0.742595456
Dapma7bEVm010023,-0.045338183,0.769893816,0.998544574
Dapma7bEVm010024,-0.138106093,0.523737642,0.997835001
Dapma7bEVm010025,-0.12500611,0.588713097,0.997835001
Dapma7bEVm010026,-0.290309721,0.321284108,0.997835001
Dapma7bEVm010027,-0.11343905,0.650760183,0.997835001
Dapma7bEVm010028,-0.024774707,0.921572662,0.998544574
Dapma7bEVm010029,-0.360636557,0.148883137,0.945673822
Dapma7bEVm010030,-0.014265278,0.95619311,0.998544574
Dapma7bEVm010031,-0.362961763,0.101901048,0.898296931
Dapma7bEVm010032,-0.226059798,0.909445506,0.998544574
Dapma7bEVm010033,-0.428896927,0.006350152,0.378376239
Dapma7bEVm010034,0.101492284,0.502530259,0.997835001
Dapma7bEVm010035,-0.013737279,0.941827655,0.998544574
Dapma7bEVm010036,-0.116164171,0.565083862,0.997835001
Dapma7bEVm010037,0.146919046,0.547983191,0.997835001
Dapma7bEVm010038,1.748743033,0.260860118,0.997835001
Dapma7bEVm010039,-0.807979231,0.045349688,0.742595456
Dapma7bEVm010040,-0.248968431,0.554824745,0.997835001
Dapma7bEVm010041,-0.293111422,0.328026622,0.997835001
Dapma7bEVm010042,-0.825902228,0.260409492,0.997835001
Dapma7bEVm010043,-0.095916159,0.496572797,0.997835001
Dapma7bEVm010044,0.176980709,0.393645363,0.997835001
Dapma7bEVm010045,0.132773805,0.621981323,0.997835001
Dapma7bEVm010046,-0.332542618,0.191684429,0.978923151
Dapma7bEVm010047,0.528133993,0.135681416,0.93864217
Dapma7bEVm010048,-0.093839795,0.741380904,0.998544574
Dapma7bEVm010049,0.124030303,0.551830027,0.997835001
Dapma7bEVm010050,0.180917848,0.421272303,0.997835001
Dapma7bEVm010051,-0.020531666,0.936102385,0.998544574
Dapma7bEVm010052,-0.009168449,0.988580463,0.9993904
Dapma7bEVm010053,-0.189214108,0.394007242,0.997835001
Dapma7bEVm010054,0.128252412,0.656898116,0.998203619
Dapma7bEVm010055,0.050569245,0.913474145,0.998544574
Dapma7bEVm010056,-1.064560876,0.073611745,0.844126466
Dapma7bEVm010057,0.08390788,0.888281349,0.998544574
Dapma7bEVm010058,-0.090610875,0.69404246,0.998544574
Dapma7bEVm010059,-0.253142694,0.786469049,0.998544574
Dapma7bEVm010060,-0.601349308,0.028691396,0.640193535
Dapma7bEVm010061,0.464567099,0.662010017,0.998387735
Dapma7bEVm010062,-0.14826102,0.406010057,0.997835001
Dapma7bEVm010063,-0.220854011,0.419797823,0.997835001
Dapma7bEVm010064,0.328594393,0.456683366,0.997835001
Dapma7bEVm010065,-0.43139337,0.351499458,0.997835001
Dapma7bEVm010066,1.179368694,0.09436109,0.884635217
Dapma7bEVm010067,0.377589144,0.818344978,0.998544574
Dapma7bEVm010068,-0.118264671,0.739107724,0.998544574
Dapma7bEVm010069,-0.207787327,0.558089115,0.997835001
Dapma7bEVm010070,-0.905514661,0.14066926,0.942348685
Dapma7bEVm010071,-0.112058928,0.64860514,0.997835001
Dapma7bEVm010072,-0.189742566,0.842694194,0.998544574
Dapma7bEVm010073,0.207419256,0.653140638,0.997835001
Dapma7bEVm010074,-0.287209542,0.060966277,0.81296506
Dapma7bEVm010075,0.434136739,0.002484845,0.219551897
Dapma7bEVm010076,-0.703153098,0.071702584,0.842554623
Dapma7bEVm010078,0.11402996,0.610840524,0.997835001
Dapma7bEVm010079,0.217469088,0.653905514,0.997835001
Dapma7bEVm010080,0.087359986,0.797484126,0.998544574
Dapma7bEVm010081,-0.037665741,0.943043965,0.998544574
Dapma7bEVm010082,3.980808301,0.139497244,0.942348685
Dapma7bEVm010083,0.188156593,0.489198921,0.997835001
Dapma7bEVm010084,0.474839142,0.310353231,0.997835001
Dapma7bEVm010085,0.827393918,0.442983984,0.997835001
Dapma7bEVm010086,-0.195654071,0.530939791,0.997835001
Dapma7bEVm010087,0.765736064,0.000148941,0.033866393
Dapma7bEVm010088,0.395328242,0.114289155,0.920421801
Dapma7bEVm010089,1.028487889,0.254009932,0.997835001
Dapma7bEVm010090,1.149346525,0.189674679,0.974950723
Dapma7bEVm010091,-0.800065932,0.481985481,0.997835001
Dapma7bEVm010093,0.59270304,0.12151073,0.92587298
Dapma7bEVm010094,-0.425172405,0.393269097,0.997835001
Dapma7bEVm010095,-1.516173847,0.002764509,0.232950525
Dapma7bEVm010096,0.517812234,0.048567639,0.759209813
Dapma7bEVm010097,0.23024414,0.306774899,0.997835001
Dapma7bEVm010099,2.271950606,0.038658561,0.719199857
Dapma7bEVm010100,1.113150208,0.476468804,0.997835001
Dapma7bEVm010101,1.454154304,0.265887754,0.997835001
Dapma7bEVm010102,0.226571742,0.323564683,0.997835001
Dapma7bEVm010103,-0.301281532,0.299120314,0.997835001
Dapma7bEVm010104,-0.227451491,0.575434661,0.997835001
Dapma7bEVm010105,-0.193871054,0.376237094,0.997835001
Dapma7bEVm010106,-0.039856408,0.867861865,0.998544574
Dapma7bEVm010107,-0.218781889,0.358739993,0.997835001
Dapma7bEVm010108,0.600360624,0.187727287,0.974249988
Dapma7bEVm010109,-0.40652495,0.296172096,0.997835001
Dapma7bEVm010110,-0.032431884,0.876958795,0.998544574
Dapma7bEVm010111,-0.185193524,0.407485197,0.997835001
Dapma7bEVm010112,0.316670517,0.374425938,0.997835001
Dapma7bEVm010113,0.086006794,0.686144213,0.998544574
Dapma7bEVm010114,-0.80967017,0.004067981,0.298840178
Dapma7bEVm010115,0.084965228,0.457173077,0.997835001
Dapma7bEVm010116,0.094419826,0.435086442,0.997835001
Dapma7bEVm010117,-0.460103803,0.074188846,0.844126466
Dapma7bEVm010118,-0.121325177,0.679854519,0.998544574
Dapma7bEVm010119,-0.201815972,0.648256123,0.997835001
Dapma7bEVm010120,0.090480475,0.509710364,0.997835001
Dapma7bEVm010121,0.116954751,0.797041285,0.998544574
Dapma7bEVm010122,-0.532935224,0.183924156,0.971308506
Dapma7bEVm010123,0.608895317,0.108090659,0.914141657
Dapma7bEVm010124,0.05965074,0.773566313,0.998544574
Dapma7bEVm010125,-0.368193327,0.007221402,0.404088194
Dapma7bEVm010126,1.034135463,0.020458811,0.560321933
Dapma7bEVm010127,0.016911759,0.956117744,0.998544574
Dapma7bEVm010128,-0.068799269,0.934061729,0.998544574
Dapma7bEVm010129,0.757759113,0.285305673,0.997835001
Dapma7bEVm010130,0.068863956,0.884633876,0.998544574
Dapma7bEVm010131,1.337868333,0.26149427,0.997835001
Dapma7bEVm010132,-0.158734035,0.71595242,0.998544574
Dapma7bEVm010134,0.17514963,0.296891742,0.997835001
Dapma7bEVm010135,0.352799876,0.168464166,0.958399197
Dapma7bEVm010136,0.237218857,0.309327893,0.997835001
Dapma7bEVm010137,-0.149970869,0.680005823,0.998544574
Dapma7bEVm010138,-0.12422226,0.642242027,0.997835001
Dapma7bEVm010139,0.090660387,0.602899111,0.997835001
Dapma7bEVm010140,-1.03796387,0.001606627,0.17568652
Dapma7bEVm010141,0.107116596,0.786115519,0.998544574
Dapma7bEVm010142,-0.640341605,0.134750109,0.935661568
Dapma7bEVm010143,-0.137755537,0.470850452,0.997835001
Dapma7bEVm010144,-0.585595129,0.012703706,0.490513705
Dapma7bEVm010145,-1.222976072,0.08819048,0.873475793
Dapma7bEVm010146,-0.266681303,0.216859874,0.991764022
Dapma7bEVm010147,0.983548216,0.295881415,0.997835001
Dapma7bEVm010148,-0.152519638,0.562516606,0.997835001
Dapma7bEVm010149,-0.134444216,0.449723636,0.997835001
Dapma7bEVm010150,0.03441971,0.930998224,0.998544574
Dapma7bEVm010151,-0.021797929,0.972462003,0.998544574
Dapma7bEVm010152,0.004096853,0.973863599,0.998544574
Dapma7bEVm010153,0.119335522,0.621260159,0.997835001
Dapma7bEVm010154,-0.082741071,0.376038136,0.997835001
Dapma7bEVm010155,-0.011583267,0.918528147,0.998544574
Dapma7bEVm010156,0.319121327,0.515837153,0.997835001
Dapma7bEVm010157,0.237932099,0.504572935,0.997835001
Dapma7bEVm010158,-0.317280533,0.865047735,0.998544574
Dapma7bEVm010159,-0.077838975,0.591826749,0.997835001
Dapma7bEVm010160,0.139535129,0.742004783,0.998544574
Dapma7bEVm010161,-0.400431297,0.800392078,0.998544574
Dapma7bEVm010162,0.092757405,0.573180706,0.997835001
Dapma7bEVm010163,-0.232801409,0.236364853,0.997835001
Dapma7bEVm010164,-0.664121433,0.553889155,0.997835001
Dapma7bEVm010165,0.672552253,0.197825614,0.984876052
Dapma7bEVm010166,-0.171180672,0.402751086,0.997835001
Dapma7bEVm010167,-0.000615416,0.999423946,0.999938786
Dapma7bEVm010169,-0.63473467,0.086379875,0.873293134
Dapma7bEVm010170,0.063221669,0.826479085,0.998544574
Dapma7bEVm010171,5.818256367,0.000560541,0.08727993
Dapma7bEVm010172,-0.643529891,0.558482136,0.997835001
Dapma7bEVm010173,-0.88805494,0.593087893,0.997835001
Dapma7bEVm010174,-1.215306365,0.288929186,0.997835001
Dapma7bEVm010175,-0.590129558,0.533559296,0.997835001
Dapma7bEVm010176,0.218492589,0.617347951,0.997835001
Dapma7bEVm010177,0.123637081,0.377479655,0.997835001
Dapma7bEVm010178,0.080597881,0.79615435,0.998544574
Dapma7bEVm010179,0.183645124,0.885432575,0.998544574
Dapma7bEVm010181,-0.168641306,0.327795318,0.997835001
Dapma7bEVm010182,-0.082254637,0.879536054,0.998544574
Dapma7bEVm010183,-2.844765435,0.035234807,0.690476888
Dapma7bEVm010184,0.491276132,0.214114344,0.991607831
Dapma7bEVm010185,0.156270734,0.883588619,0.998544574
Dapma7bEVm010186,1.517643516,0.009804624,0.450164233
Dapma7bEVm010187,0.316566777,0.409910459,0.997835001
Dapma7bEVm010188,0.048959494,0.830946006,0.998544574
Dapma7bEVm010189,0.016273485,0.950267698,0.998544574
Dapma7bEVm010190,3.189184991,0.132556884,0.933200618
Dapma7bEVm010191,0.096163414,0.66957876,0.998544574
Dapma7bEVm010192,-0.299854008,0.334292516,0.997835001
Dapma7bEVm010193,-0.120028266,0.56413896,0.997835001
Dapma7bEVm010194,-0.437532866,0.376184307,0.997835001
Dapma7bEVm010195,0.231877915,0.3537208,0.997835001
Dapma7bEVm010198,0.097388901,0.728333553,0.998544574
Dapma7bEVm010199,0.962358412,0.000694315,0.101490448
Dapma7bEVm010200,0.046107958,0.856547014,0.998544574
Dapma7bEVm010202,0.01545802,0.935083985,0.998544574
Dapma7bEVm010203,-0.229831094,0.483662846,0.997835001
Dapma7bEVm010204,0.017550735,0.972577976,0.998544574
Dapma7bEVm010205,-0.65466009,0.009545373,0.449991784
Dapma7bEVm010206,-0.126793943,0.729463984,0.998544574
Dapma7bEVm010207,-0.077000446,0.735982877,0.998544574
Dapma7bEVm010208,-0.637750989,0.021216566,0.569775805
Dapma7bEVm010209,-0.060900637,0.72797165,0.998544574
Dapma7bEVm010210,0.244854657,0.647454675,0.997835001
Dapma7bEVm010211,-0.683208189,0.338888337,0.997835001
Dapma7bEVm010212,0.413734224,0.436441077,0.997835001
Dapma7bEVm010213,-0.503378487,0.384939661,0.997835001
Dapma7bEVm010214,-0.189782637,0.705509372,0.998544574
Dapma7bEVm010215,-0.22119029,0.642673009,0.997835001
Dapma7bEVm010216,-0.168275458,0.548594272,0.997835001
Dapma7bEVm010217,0.192521525,0.598592497,0.997835001
Dapma7bEVm010218,-0.802526993,0.24493845,0.997835001
Dapma7bEVm010219,-0.196068037,0.387903869,0.997835001
Dapma7bEVm010220,0.06697496,0.723250211,0.998544574
Dapma7bEVm010221,-0.231488884,0.215246836,0.991607831
Dapma7bEVm010222,-0.298073575,0.270929155,0.997835001
Dapma7bEVm010223,-0.169157339,0.24861698,0.997835001
Dapma7bEVm010224,-1.29217431,0.229667654,0.997835001
Dapma7bEVm010225,0.295244888,0.829762305,0.998544574
Dapma7bEVm010226,0.019190746,0.929737492,0.998544574
Dapma7bEVm010227,0.5157906,0.001347891,0.158266754
Dapma7bEVm010228,-0.212318742,0.899151184,0.998544574
Dapma7bEVm010229,1.060796193,0.766102677,0.998544574
Dapma7bEVm010230,-0.150088865,0.40105538,0.997835001
Dapma7bEVm010231,-0.170107534,0.410823598,0.997835001
Dapma7bEVm010232,-0.163287193,0.421087064,0.997835001
Dapma7bEVm010233,-0.072793043,0.739991589,0.998544574
Dapma7bEVm010234,-0.317177298,0.203840594,0.986966954
Dapma7bEVm010235,0.282365139,0.444916945,0.997835001
Dapma7bEVm010236,0.574301337,0.03114031,0.654546237
Dapma7bEVm010237,0.190982814,0.550443598,0.997835001
Dapma7bEVm010238,-0.564690467,0.777354864,0.998544574
Dapma7bEVm010239,0.833459939,0.036198261,0.69891
Dapma7bEVm010240,-0.161802532,0.38422534,0.997835001
Dapma7bEVm010241,-0.490037376,0.151970586,0.945673822
Dapma7bEVm010243,0.197064697,0.280073218,0.997835001
Dapma7bEVm010244,-0.144300886,0.625404551,0.997835001
Dapma7bEVm010245,-0.073583134,0.787048496,0.998544574
Dapma7bEVm010246,0.076334235,0.827548715,0.998544574
Dapma7bEVm010247,0.049800415,0.83685622,0.998544574
Dapma7bEVm010248,0.142281492,0.350276564,0.997835001
Dapma7bEVm010249,-0.038678924,0.87511725,0.998544574
Dapma7bEVm010250,-0.169528521,0.526098772,0.997835001
Dapma7bEVm010251,-1.38736253,0.041186729,0.731325246
Dapma7bEVm010252,-0.200267888,0.772966558,0.998544574
Dapma7bEVm010253,0.111571411,0.667692345,0.998544574
Dapma7bEVm010254,-0.109139922,0.379995406,0.997835001
Dapma7bEVm010255,-0.211532651,0.632474506,0.997835001
Dapma7bEVm010256,-3.28079955,0.044205471,0.738907084
Dapma7bEVm010257,0.058639366,0.952481986,0.998544574
Dapma7bEVm010258,-0.461587097,0.049285542,0.760792449
Dapma7bEVm010259,0.182503458,0.396907123,0.997835001
Dapma7bEVm010260,0.433076864,0.785873574,0.998544574
Dapma7bEVm010261,-0.037255796,0.750472839,0.998544574
Dapma7bEVm010262,-0.120730478,0.721273036,0.998544574
Dapma7bEVm010263,0.15998467,0.656330129,0.997835001
Dapma7bEVm010264,0.248162036,0.315589441,0.997835001
Dapma7bEVm010265,-0.055292518,0.6325174,0.997835001
Dapma7bEVm010266,0.587160133,0.368182105,0.997835001
Dapma7bEVm010267,-0.044155686,0.880329445,0.998544574
Dapma7bEVm010268,0.047781828,0.755048873,0.998544574
Dapma7bEVm010269,-0.280266091,0.312593747,0.997835001
Dapma7bEVm010270,-0.152371249,0.681024609,0.998544574
Dapma7bEVm010271,0.583512811,0.23053333,0.997835001
Dapma7bEVm010272,0.42681304,0.316888294,0.997835001
Dapma7bEVm010273,-0.095350735,0.816366393,0.998544574
Dapma7bEVm010274,-0.01154342,0.995259968,0.9993904
Dapma7bEVm010275,0.479832343,0.618594579,0.997835001
Dapma7bEVm010276,-0.340439222,0.043707836,0.736864393
Dapma7bEVm010278,0.38012245,0.499335558,0.997835001
Dapma7bEVm010279,-0.500358855,0.575388148,0.997835001
Dapma7bEVm010280,0.323723397,0.069864812,0.840808738
Dapma7bEVm010281,0.717587744,0.103302336,0.901770852
Dapma7bEVm010282,-0.010693598,0.975121953,0.998544574
Dapma7bEVm010283,-0.017695785,0.936457953,0.998544574
Dapma7bEVm010284,0.247702243,0.185081175,0.973746671
Dapma7bEVm010285,0.174210878,0.653581199,0.997835001
Dapma7bEVm010286,-0.221017313,0.432929287,0.997835001
Dapma7bEVm010287,-0.116612319,0.640249257,0.997835001
Dapma7bEVm010288,-0.675190666,0.196510987,0.983915021
Dapma7bEVm010289,0.03771291,0.887323905,0.998544574
Dapma7bEVm010290,-0.130557906,0.635549721,0.997835001
Dapma7bEVm010291,-0.075346173,0.762032539,0.998544574
Dapma7bEVm010292,-1.411006558,0.000355077,0.062030261
Dapma7bEVm010293,-0.080421923,0.7629594,0.998544574
Dapma7bEVm010294,-0.86186131,0.051173126,0.766671556
Dapma7bEVm010295,0.111818232,0.37577429,0.997835001
Dapma7bEVm010296,-0.465200338,0.744056712,0.998544574
Dapma7bEVm010297,0.573658041,0.465752168,0.997835001
Dapma7bEVm010298,-0.939227208,0.518827157,0.997835001
Dapma7bEVm010299,0.588554972,0.334615106,0.997835001
Dapma7bEVm010300,0.119819678,0.566703391,0.997835001
Dapma7bEVm010301,0.176662437,0.822354384,0.998544574
Dapma7bEVm010302,0.098218468,0.765882198,0.998544574
Dapma7bEVm010303,-1.273047442,0.234687464,0.997835001
Dapma7bEVm010304,-0.041631997,0.899316172,0.998544574
Dapma7bEVm010305,-0.208381738,0.327191442,0.997835001
Dapma7bEVm010306,0.446906621,0.658250789,0.998247148
Dapma7bEVm010307,0.144834859,0.195358697,0.983444903
Dapma7bEVm010308,-0.006731916,0.970720946,0.998544574
Dapma7bEVm010309,0.440463928,0.663112587,0.998387735
Dapma7bEVm010310,0.862301131,0.449831681,0.997835001
Dapma7bEVm010311,1.658949464,0.024238673,0.59865342
Dapma7bEVm010312,0.35121631,0.807429417,0.998544574
Dapma7bEVm010314,0.402980409,0.664950893,0.998387735
Dapma7bEVm010315,0.289151957,0.29033747,0.997835001
Dapma7bEVm010316,0.2307546,0.396569319,0.997835001
Dapma7bEVm010317,1.525728642,6.60E-09,5.40E-06
Dapma7bEVm010318,1.536873652,NA,NA
Dapma7bEVm010320,-0.393403055,0.730491511,0.998544574
Dapma7bEVm010321,-0.052853958,0.66918606,0.998544574
Dapma7bEVm010322,0.345937191,0.3310455,0.997835001
Dapma7bEVm010323,1.582336657,0.310229691,0.997835001
Dapma7bEVm010324,0.166805664,0.343856572,0.997835001
Dapma7bEVm010325,0.573026727,0.473555626,0.997835001
Dapma7bEVm010326,3.557624655,0.094170103,0.884001787
Dapma7bEVm010327,-0.012797968,0.962643996,0.998544574
Dapma7bEVm010328,0.525566984,0.076689817,0.852452839
Dapma7bEVm010329,0.495706776,0.270863605,0.997835001
Dapma7bEVm010330,-0.020103539,0.943858936,0.998544574
Dapma7bEVm010331,-0.964415901,0.543579636,0.997835001
Dapma7bEVm010332,-0.323078924,0.351513377,0.997835001
Dapma7bEVm010333,-0.433766843,0.205632201,0.988483649
Dapma7bEVm010334,0.547107071,0.175351966,0.967353838
Dapma7bEVm010335,-0.217595674,0.4662946,0.997835001
Dapma7bEVm010336,-0.176103008,0.27417905,0.997835001
Dapma7bEVm010337,-0.132484517,0.519003066,0.997835001
Dapma7bEVm010338,-0.071976027,0.784304645,0.998544574
Dapma7bEVm010339,-0.064046575,0.855452481,0.998544574
Dapma7bEVm010340,-0.43199313,0.134813136,0.935661568
Dapma7bEVm010341,-0.288442343,0.557293968,0.997835001
Dapma7bEVm010342,0.285836958,0.24921364,0.997835001
Dapma7bEVm010343,-0.120085584,0.421395935,0.997835001
Dapma7bEVm010344,-0.436959783,0.065400776,0.826384085
Dapma7bEVm010345,0.272393805,0.214454155,0.991607831
Dapma7bEVm010346,-0.217690088,0.467416914,0.997835001
Dapma7bEVm010347,-0.231182211,0.207813128,0.990370089
Dapma7bEVm010348,-0.338482569,0.47521042,0.997835001
Dapma7bEVm010349,0.015777925,0.918018533,0.998544574
Dapma7bEVm010350,-0.315922714,0.22934889,0.997835001
Dapma7bEVm010351,-1.249161327,0.28196881,0.997835001
Dapma7bEVm010352,-0.458221434,0.182939592,0.970982937
Dapma7bEVm010353,-0.131687056,0.669756833,0.998544574
Dapma7bEVm010354,0.327867971,0.200097071,0.985021292
Dapma7bEVm010355,-0.090213313,0.794204422,0.998544574
Dapma7bEVm010357,0.354548158,0.327710326,0.997835001
Dapma7bEVm010358,-0.010139119,0.95669174,0.998544574
Dapma7bEVm010359,-0.090835208,0.728890653,0.998544574
Dapma7bEVm010360,0.069947493,0.839813065,0.998544574
Dapma7bEVm010361,0.001069713,0.998220287,0.999938786
Dapma7bEVm010362,-0.021370009,0.91675459,0.998544574
Dapma7bEVm010364,0.836642924,0.324840867,0.997835001
Dapma7bEVm010365,-0.277473671,0.263571531,0.997835001
Dapma7bEVm010366,-0.073875645,0.686926908,0.998544574
Dapma7bEVm010367,0.251131319,0.652207375,0.997835001
Dapma7bEVm010369,-0.339436411,0.511224941,0.997835001
Dapma7bEVm010370,0.2013787,0.696228928,0.998544574
Dapma7bEVm010371,-0.130714091,0.804739293,0.998544574
Dapma7bEVm010372,-0.604314241,0.089010988,0.873475793
Dapma7bEVm010373,0.098329887,0.576106816,0.997835001
Dapma7bEVm010374,-0.936651126,0.526654361,0.997835001
Dapma7bEVm010375,0.048070623,0.747454245,0.998544574
Dapma7bEVm010376,-0.175419611,0.579964669,0.997835001
Dapma7bEVm010377,0.362778344,0.180164665,0.97051883
Dapma7bEVm010378,0.249638827,0.405337566,0.997835001
Dapma7bEVm010379,0.665085304,0.654650543,0.997835001
Dapma7bEVm010380,-0.148362161,0.83471763,0.998544574
Dapma7bEVm010382,0.003910509,0.968236885,0.998544574
Dapma7bEVm010383,-0.937258988,0.510766115,0.997835001
Dapma7bEVm010384,-0.472182048,0.612791368,0.997835001
Dapma7bEVm010386,-0.850799026,0.285601967,0.997835001
Dapma7bEVm010387,0.419747675,0.167210306,0.956966695
Dapma7bEVm010388,-0.739548966,0.118713895,0.923001094
Dapma7bEVm010389,-0.235805388,0.073053508,0.844126466
Dapma7bEVm010390,1.36724162,0.000503038,0.08096645
Dapma7bEVm010391,-0.100655938,0.730687825,0.998544574
Dapma7bEVm010392,0.312196909,0.481526888,0.997835001
Dapma7bEVm010393,-0.052587954,0.836227776,0.998544574
Dapma7bEVm010394,0.018562384,0.907612,0.998544574
Dapma7bEVm010395,-0.034019719,0.89475059,0.998544574
Dapma7bEVm010396,-0.098871721,0.830816073,0.998544574
Dapma7bEVm010397,-0.269045917,0.438274781,0.997835001
Dapma7bEVm010398,-0.604206056,0.629689013,0.997835001
Dapma7bEVm010399,-0.178687351,0.698324723,0.998544574
