,log2FoldChange,pvalue,padj
Dapma7bEVm015445,3.829401592,0.071541327,NA
Dapma7bEVm015446,-0.886351676,0.404241386,NA
Dapma7bEVm015447,0.266251551,0.307313737,0.756208471
Dapma7bEVm015448,0.430307839,0.121044224,0.547541458
Dapma7bEVm015449,-0.706852916,0.15910085,NA
Dapma7bEVm015450,0.276082531,0.5548978,NA
Dapma7bEVm015452,-0.592451822,0.197866644,0.655971394
Dapma7bEVm015453,4.612405896,0.015735067,NA
Dapma7bEVm015454,0.1590964,0.299248462,0.75116325
Dapma7bEVm015455,0.364298629,0.795998386,0.959482474
Dapma7bEVm015456,-2.178207052,0.093223145,NA
Dapma7bEVm015457,-0.731403155,0.478198818,NA
Dapma7bEVm015458,0.37147198,0.238488395,0.697713848
Dapma7bEVm015459,-1.248553352,0.340742407,NA
Dapma7bEVm015460,-1.869380005,0.402249562,NA
Dapma7bEVm015461,-0.36482587,0.398687275,0.819523842
Dapma7bEVm015462,0.700535862,0.557027115,NA
Dapma7bEVm015463,0.305819218,0.736979864,NA
Dapma7bEVm015464,-0.432639827,0.184335478,0.639239982
Dapma7bEVm015466,-0.165951011,0.448458487,0.849973658
Dapma7bEVm015469,-1.364798093,0.459005281,NA
Dapma7bEVm015471,-0.199197434,0.283308903,0.737696926
Dapma7bEVm015472,-0.84130774,0.150697297,NA
Dapma7bEVm015474,0.112328414,0.571925863,0.901080099
Dapma7bEVm015475,-0.068847234,0.848736989,0.972106564
Dapma7bEVm015476,0.173491967,0.411678949,0.827637104
Dapma7bEVm015478,-0.23816369,0.120164503,0.546128463
Dapma7bEVm015480,-0.079733857,0.725921051,0.945452731
Dapma7bEVm015483,0.273038739,0.153993451,0.598394641
Dapma7bEVm015484,-1.808493595,0.018390137,NA
Dapma7bEVm015485,0.132524742,0.624543733,0.916886268
Dapma7bEVm015486,0.537629854,0.284745402,NA
Dapma7bEVm015488,1.947739137,0.005656205,0.09346467
Dapma7bEVm015489,0.345897978,0.112114097,0.53203952
Dapma7bEVm015493,-0.539056987,0.156366652,0.600858596
Dapma7bEVm015494,-0.326909276,0.542937369,NA
Dapma7bEVm015495,-0.218266769,0.843372245,NA
Dapma7bEVm015496,0.138572024,0.869151944,0.975305254
Dapma7bEVm015497,-0.147213866,0.674221685,0.933074282
Dapma7bEVm015498,-0.050939572,0.792096004,0.958268461
Dapma7bEVm015499,-0.191696515,0.725281094,NA
Dapma7bEVm015500,-0.022292726,0.926303677,0.98660508
Dapma7bEVm015501,-0.68305916,0.662564637,NA
Dapma7bEVm015502,0.118839389,0.673369412,0.933074282
Dapma7bEVm015503,0.611676382,0.559026983,NA
Dapma7bEVm015504,-0.383893045,0.368559115,0.801768173
Dapma7bEVm015510,-0.687264955,0.035784171,0.296228889
Dapma7bEVm015511,0.174701725,0.594832052,0.908948229
Dapma7bEVm015512,-0.213280617,0.819706551,NA
Dapma7bEVm015513,-0.45751992,0.093148971,0.487998905
Dapma7bEVm015514,-0.404629046,0.112972577,0.533516442
Dapma7bEVm015517,-0.808831364,0.027974392,0.256532409
Dapma7bEVm015519,0.547001988,0.477767112,NA
Dapma7bEVm015522,0.034796724,0.718649291,0.944769916
Dapma7bEVm015523,0.612109202,0.432405807,0.838790385
Dapma7bEVm015525,-1.020309236,0.262086033,NA
Dapma7bEVm015529,1.29707354,0.199119385,NA
Dapma7bEVm015531,-0.02977165,0.82366703,0.965622596
Dapma7bEVm015533,0.048402722,0.949907095,NA
Dapma7bEVm015534,-0.172329512,0.364239376,0.799420613
Dapma7bEVm015536,-0.214011014,0.567627428,0.900039019
Dapma7bEVm015537,0.071651386,0.777349208,0.956341445
Dapma7bEVm015539,-0.078221831,0.700461548,0.940586474
Dapma7bEVm015540,1.375806103,0.341346393,NA
Dapma7bEVm015541,-0.987794539,0.294990109,NA
Dapma7bEVm015543,-0.363236274,0.454268984,NA
Dapma7bEVm015544,0.494335145,0.146358852,0.586768228
Dapma7bEVm015545,0.319619209,0.699950254,NA
Dapma7bEVm015546,0.331722483,0.478526098,0.865149159
Dapma7bEVm015547,0.139136045,0.762724032,0.953703998
Dapma7bEVm015551,-0.094698039,0.899565468,NA
Dapma7bEVm015552,4.840904787,9.02E-20,5.90E-17
Dapma7bEVm015553,-0.032225128,0.922316144,0.985820597
Dapma7bEVm015554,0.4195892,0.560834506,NA
Dapma7bEVm015555,-0.510417291,0.320514188,0.765742769
Dapma7bEVm015556,0.022624178,0.930763473,0.987805925
Dapma7bEVm015557,0.043947945,0.90044709,0.980244634
Dapma7bEVm015558,-0.069412785,0.864536772,0.974851985
Dapma7bEVm015560,3.269653713,0.140337546,NA
Dapma7bEVm015563,0.414825802,0.826767935,NA
Dapma7bEVm015565,1.02136071,0.04742923,0.34380132
Dapma7bEVm015566,-0.504309469,0.015554146,0.180827577
Dapma7bEVm015567,1.014669823,0.046765844,NA
Dapma7bEVm015568,0.944936967,0.614428378,NA
Dapma7bEVm015569,2.99301535,9.75E-19,5.93E-16
Dapma7bEVm015570,-0.075295126,0.912141859,NA
Dapma7bEVm015571,0.135177378,0.889604975,NA
Dapma7bEVm015573,-0.29348965,0.415267746,0.830730729
Dapma7bEVm015574,-0.232904405,0.864636439,NA
Dapma7bEVm015575,0.312366677,0.352348296,NA
Dapma7bEVm015576,0.109966117,0.733821675,0.948092657
Dapma7bEVm015577,-0.14990394,0.585898231,0.905063342
Dapma7bEVm015578,-0.664500581,0.010363536,0.139546974
Dapma7bEVm015579,-1.259722073,0.489386572,NA
Dapma7bEVm015580,0.495375439,0.711180393,NA
Dapma7bEVm015582,0.016431625,0.982907128,0.997440932
Dapma7bEVm015583,1.469716838,0.21677963,NA
Dapma7bEVm015584,-1.506779347,0.337268558,NA
Dapma7bEVm015585,0.224551823,0.192673714,0.646212955
Dapma7bEVm015586,-0.027940524,0.972787674,NA
Dapma7bEVm015587,-0.368077643,0.341779836,0.781848107
Dapma7bEVm015590,0.058404345,0.845823572,0.971777858
Dapma7bEVm015592,0.227767016,0.463094751,0.858294151
Dapma7bEVm015593,-0.289990039,0.207788059,0.66777809
Dapma7bEVm015595,0.193890799,0.603420528,0.91177356
Dapma7bEVm015596,2.76707792,NA,NA
Dapma7bEVm015599,0.695176412,0.515396144,NA
Dapma7bEVm015602,-0.177014423,0.864161941,NA
Dapma7bEVm015603,-0.405790291,0.767092704,NA
Dapma7bEVm015604,-0.095600357,0.88591239,NA
Dapma7bEVm015605,-0.298807135,0.305479294,0.75502027
Dapma7bEVm015606,-0.666971219,0.342732424,NA
Dapma7bEVm015607,0.739030874,0.331416846,NA
Dapma7bEVm015609,0.620740483,0.605731582,NA
Dapma7bEVm015613,0.920539486,0.42933365,NA
Dapma7bEVm015614,0.129368811,0.721770313,0.945007199
Dapma7bEVm015615,-0.346430025,0.771079927,NA
Dapma7bEVm015616,-1.185200595,0.504950257,NA
Dapma7bEVm015617,0.05495283,0.861110434,0.974034485
Dapma7bEVm015618,0.250451541,0.73963372,0.950163837
Dapma7bEVm015619,0.402099893,0.646999441,NA
Dapma7bEVm015620,-0.397907187,0.414958675,0.830730729
Dapma7bEVm015621,0.288935023,0.369798567,0.802632167
Dapma7bEVm015627,-0.428061022,0.071363042,0.42797709
Dapma7bEVm015628,0.163369153,0.922913873,NA
Dapma7bEVm015629,0.716502784,0.008021295,0.116685851
Dapma7bEVm015632,1.0261467,0.341488429,NA
Dapma7bEVm015633,0.041115375,0.934244854,NA
Dapma7bEVm015634,1.138251033,4.86E-06,0.000295397
Dapma7bEVm015635,0.090115289,0.762005611,0.953703998
Dapma7bEVm015636,0.320327464,0.806063727,NA
Dapma7bEVm015640,-0.388522535,0.527616798,0.887021639
Dapma7bEVm015642,0.137300591,0.763650932,0.95414246
Dapma7bEVm015643,0.331012151,0.19528744,0.651553435
Dapma7bEVm015645,2.553332846,0.076232369,NA
Dapma7bEVm015646,-0.166667329,0.314113502,0.762501523
Dapma7bEVm015647,0.167363257,0.866672292,NA
Dapma7bEVm015650,0.66232394,0.573219733,NA
Dapma7bEVm015651,-0.244827222,0.74981143,NA
Dapma7bEVm015652,-0.276189892,0.371998541,0.803887148
Dapma7bEVm015657,-0.434865108,0.231956409,0.692238901
Dapma7bEVm015661,-0.637443328,0.361885796,NA
Dapma7bEVm015662,0.87412665,0.353763507,NA
Dapma7bEVm015663,-1.348309814,0.462330408,NA
Dapma7bEVm015664,1.195488894,0.568405122,NA
Dapma7bEVm015667,0.051577958,0.692978708,0.939307794
Dapma7bEVm015668,-0.129275736,0.51954486,0.883567146
Dapma7bEVm015669,0.4750732,0.354066902,0.790889285
Dapma7bEVm015670,-0.048215783,0.890222357,0.97902678
Dapma7bEVm015672,1.449532983,0.307892895,NA
Dapma7bEVm015674,-0.709233897,0.637551001,NA
Dapma7bEVm015675,0.697879296,0.708213775,NA
Dapma7bEVm015681,-1.665547041,0.185709773,NA
Dapma7bEVm015685,-0.494649235,0.666080195,NA
Dapma7bEVm015687,0.082552656,0.944793916,NA
Dapma7bEVm015690,-0.348420967,0.75364422,NA
Dapma7bEVm015691,0.816476408,0.485631818,NA
Dapma7bEVm015693,-0.525111111,0.74424657,NA
Dapma7bEVm015696,-0.819508189,0.65068849,NA
Dapma7bEVm015699,-0.346176965,0.76421409,NA
Dapma7bEVm015703,0.43519314,0.754446578,NA
Dapma7bEVm015705,-0.36803107,0.271426531,0.726593199
Dapma7bEVm015706,0.276488673,0.702350434,NA
Dapma7bEVm015707,-0.440230901,0.760141341,NA
Dapma7bEVm015708,-0.226971784,0.443862555,0.846639054
Dapma7bEVm015710,-0.733628203,0.46979341,NA
Dapma7bEVm015711,-0.050293374,0.925490295,NA
Dapma7bEVm015714,0.500153017,0.570880956,NA
Dapma7bEVm015715,0.103978899,0.679857411,0.93529632
Dapma7bEVm015717,0.705176755,0.390612339,NA
Dapma7bEVm015718,0.438564808,0.537705414,NA
Dapma7bEVm015719,0.189528083,0.515868851,0.882079159
Dapma7bEVm015720,-1.434634549,0.208285034,NA
Dapma7bEVm015721,-0.110293211,0.700112924,0.940586474
Dapma7bEVm015724,0.949996255,0.471592577,NA
Dapma7bEVm015725,0.277693718,0.820037877,NA
Dapma7bEVm015728,-0.294497218,0.728729554,NA
Dapma7bEVm015733,1.467067787,0.216436953,NA
Dapma7bEVm015736,0.169637483,0.842044147,NA
Dapma7bEVm015737,-0.974628485,0.458563948,NA
Dapma7bEVm015738,-0.594591147,0.53715812,NA
Dapma7bEVm015739,0.333012149,0.50658261,NA
Dapma7bEVm015741,0.724371837,0.00593142,0.096768684
Dapma7bEVm015742,-1.577038727,0.126453962,NA
Dapma7bEVm015743,-1.098080233,0.404958371,NA
Dapma7bEVm015744,-1.725087956,0.292645258,NA
Dapma7bEVm015746,-0.177118668,0.815202341,0.963257941
Dapma7bEVm015749,-0.303363194,0.550048007,NA
Dapma7bEVm015755,-2.470976084,0.098497944,NA
Dapma7bEVm015756,-2.387110061,0.002522808,NA
Dapma7bEVm015757,0.99812445,0.5847399,NA
Dapma7bEVm015760,-3.337896883,0.106728015,NA
Dapma7bEVm015764,0.777344127,0.002412131,0.049979795
Dapma7bEVm015768,0.379736355,0.300172394,0.752250981
Dapma7bEVm015769,0.40656518,0.277374695,0.731362215
Dapma7bEVm015770,0.659992208,0.588342316,NA
Dapma7bEVm015771,0.18365923,0.920854802,NA
Dapma7bEVm015772,0.329461181,0.689880299,NA
Dapma7bEVm015774,1.32257298,0.033542187,NA
Dapma7bEVm015776,-1.96568847,0.24292761,NA
Dapma7bEVm015777,0.554436716,0.615423839,NA
Dapma7bEVm015778,0.071877511,0.832051359,0.966225934
Dapma7bEVm015782,0.587328812,0.156745721,0.600858596
Dapma7bEVm015783,-2.072685412,0.276021669,NA
Dapma7bEVm015784,0.697194676,0.502390371,NA
Dapma7bEVm015785,-0.016080594,0.97197186,0.995963941
Dapma7bEVm015786,0.098061396,0.851220655,NA
Dapma7bEVm015789,-0.159190013,0.714864373,0.943943611
Dapma7bEVm015790,0.06027893,0.964081089,NA
Dapma7bEVm015791,0.188796591,0.795481536,NA
Dapma7bEVm015793,0.498112392,0.697576994,NA
Dapma7bEVm015798,-1.016429186,0.0845846,NA
Dapma7bEVm015799,0.209452657,0.859055846,NA
Dapma7bEVm015800,-0.631683299,0.552734819,NA
Dapma7bEVm015803,0.717672141,0.495944683,NA
Dapma7bEVm015805,2.347900516,0.044470245,NA
Dapma7bEVm015811,0.409507884,0.413232155,NA
Dapma7bEVm015814,0.158425497,0.880772364,NA
Dapma7bEVm015815,-1.123571995,0.309655359,NA
Dapma7bEVm015817,0.029918593,0.951998565,0.991560848
Dapma7bEVm015818,0.155041653,0.77556605,0.956341445
Dapma7bEVm015822,-0.112977253,0.945798604,NA
Dapma7bEVm015824,-0.335316299,0.743496837,NA
Dapma7bEVm015825,0.174466875,0.825607038,NA
Dapma7bEVm015827,-1.024875342,0.004685828,0.082731114
Dapma7bEVm015828,-0.177043868,0.867089194,NA
Dapma7bEVm015829,0.136752563,0.912331206,NA
Dapma7bEVm015838,0.283628215,0.728950596,NA
Dapma7bEVm015839,-2.049529423,0.075313141,NA
Dapma7bEVm015849,0.769214778,NA,NA
Dapma7bEVm015850,1.029224817,0.111887832,NA
Dapma7bEVm015854,-0.581293269,0.172067245,0.623368351
Dapma7bEVm015855,1.368537977,0.317240157,NA
Dapma7bEVm015863,0.384252925,0.254585036,0.710709355
Dapma7bEVm015867,-0.035027355,0.937149689,0.98995563
Dapma7bEVm015873,-0.396380863,0.417915341,0.831594512
Dapma7bEVm015875,0.00852346,0.990924684,NA
Dapma7bEVm015876,-0.437729082,0.360624816,0.795674666
Dapma7bEVm015877,-0.198929672,0.847942716,NA
Dapma7bEVm015882,0.113207398,0.812951392,NA
Dapma7bEVm015890,0.030994555,0.890372891,0.97902678
Dapma7bEVm015902,-0.679417525,0.554982894,NA
Dapma7bEVm015908,-0.710343629,0.294826654,NA
Dapma7bEVm015910,-0.10044452,0.902698355,NA
Dapma7bEVm015917,0.168015177,0.531915937,0.887874541
Dapma7bEVm015918,-0.203636439,0.738807931,NA
Dapma7bEVm015919,0.223422651,0.366548878,0.800897983
Dapma7bEVm015920,-0.013705223,0.933696962,0.98886437
Dapma7bEVm015921,0.185657322,0.788243513,NA
Dapma7bEVm015924,-0.142433599,0.663646129,0.930033312
Dapma7bEVm015927,0.253800442,0.340093732,0.781370859
Dapma7bEVm015928,0.172987976,0.772406566,NA
Dapma7bEVm015929,2.170653779,0.16852758,NA
Dapma7bEVm015932,-1.008211992,0.332977517,NA
Dapma7bEVm015933,-3.833425776,0.016421319,NA
Dapma7bEVm015935,0.429827305,0.649444511,NA
Dapma7bEVm015943,-0.142184617,0.680604472,0.93529632
Dapma7bEVm015950,-0.126690618,0.936592624,NA
Dapma7bEVm015951,-0.075146072,0.904859696,NA
Dapma7bEVm015964,0.056044775,0.969407002,NA
Dapma7bEVm015967,0.285783059,0.777675707,NA
Dapma7bEVm015969,-0.398438148,0.175167614,0.627917606
Dapma7bEVm015972,-1.00825182,0.000653916,0.018426585
Dapma7bEVm015975,0.543547277,0.421152111,NA
Dapma7bEVm015976,0.090334618,0.832276806,0.966225934
Dapma7bEVm015979,0.106577188,0.3980158,0.819523842
Dapma7bEVm015982,-0.075572177,0.964301497,NA
Dapma7bEVm015983,0.959327062,0.078524703,NA
Dapma7bEVm016016,-0.564079474,0.698472196,NA
Dapma7bEVm016021,1.235847659,0.467796151,NA
Dapma7bEVm016022,0.27697304,0.659600319,NA
Dapma7bEVm016031,1.522334381,0.494905569,NA
Dapma7bEVm016032,-0.544048687,0.616892617,NA
Dapma7bEVm016033,-0.14207476,0.712456603,0.942675167
Dapma7bEVm016043,-0.01671192,0.951710889,0.991560848
Dapma7bEVm016044,0.321647899,0.501392638,NA
Dapma7bEVm016047,-0.500470008,0.018721626,0.20252322
Dapma7bEVm016053,0.721937704,0.435734379,NA
Dapma7bEVm016054,4.044793408,0.059418796,NA
Dapma7bEVm016055,0.290995142,0.251281194,0.708010186
Dapma7bEVm016061,1.186963676,0.282941215,NA
Dapma7bEVm016062,0.109660591,0.662701256,0.930033312
Dapma7bEVm016064,-0.041402085,0.965908322,NA
Dapma7bEVm016066,-0.079111072,0.862929802,0.974034485
Dapma7bEVm016074,1.530673344,0.357423612,NA
Dapma7bEVm016078,-0.215908447,0.477455491,0.86443172
Dapma7bEVm016106,-0.625699559,0.410460682,NA
Dapma7bEVm016107,-0.158932955,0.835679466,NA
Dapma7bEVm016108,-2.727987679,0.007209483,NA
Dapma7bEVm016111,-0.492988828,0.249409865,NA
Dapma7bEVm016112,-0.944354508,0.013488409,0.165194946
Dapma7bEVm016113,-0.268498171,0.631087291,NA
Dapma7bEVm016114,-0.137818184,0.863325923,NA
Dapma7bEVm016116,0.549335366,0.270306691,NA
Dapma7bEVm016117,-0.059597778,0.857470842,0.973462762
Dapma7bEVm016119,-0.802729629,0.108715841,NA
Dapma7bEVm016121,1.00794502,0.463233201,NA
Dapma7bEVm016122,-1.554992144,0.170805158,NA
Dapma7bEVm016124,0.59347131,0.042554628,0.325665361
Dapma7bEVm016133,1.021528479,0.603462091,NA
Dapma7bEVm016138,0.522624667,0.442064648,0.844627335
Dapma7bEVm016145,0.905276177,0.459719881,NA
Dapma7bEVm016165,-0.305778194,0.708104539,NA
Dapma7bEVm016177,-1.187125264,0.574709002,NA
Dapma7bEVm016184,-0.062529944,0.965006988,NA
Dapma7bEVm016201,0.841734433,0.423582014,NA
Dapma7bEVm016215,-1.293036178,0.203053683,0.659285326
Dapma7bEVm016222,-0.742045811,0.284067446,NA
Dapma7bEVm016228,-1.277741459,0.013993397,NA
Dapma7bEVm016229,-0.352369177,0.775881715,NA
Dapma7bEVm016251,-0.903837564,0.529875681,NA
Dapma7bEVm016258,-0.661905571,0.420971719,NA
Dapma7bEVm016260,0.425858816,0.830697167,NA
Dapma7bEVm016267,-0.128148784,0.81467677,NA
Dapma7bEVm016270,-0.284920575,0.705748999,NA
Dapma7bEVm016277,0.036266338,0.969941631,NA
Dapma7bEVm016279,1.041322475,0.351521541,NA
Dapma7bEVm016284,0.14941308,0.80680992,NA
Dapma7bEVm016288,-0.053507699,0.970368059,NA
Dapma7bEVm016294,-0.052571921,0.96189867,NA
Dapma7bEVm016299,-0.120901822,0.789910867,0.957706436
Dapma7bEVm016300,0.66686773,0.722143109,NA
Dapma7bEVm016322,-0.588842967,0.159647519,NA
Dapma7bEVm016346,0.074310865,0.693148276,0.939307794
Dapma7bEVm016350,-1.053596274,0.450608357,NA
Dapma7bEVm016374,-0.333846056,0.233734194,0.694380321
Dapma7bEVm016380,-0.749269704,0.642407867,NA
Dapma7bEVm016385,-0.663356137,0.073311969,0.435066146
Dapma7bEVm016388,-0.867343303,0.405486885,NA
Dapma7bEVm016390,-0.421185266,0.807460666,NA
Dapma7bEVm016391,0.410352767,0.612799278,NA
Dapma7bEVm016415,0.173928375,0.879968018,NA
Dapma7bEVm016416,-1.000883497,0.283431424,NA
Dapma7bEVm016428,0.161095636,0.889856359,NA
Dapma7bEVm016446,-0.872495262,0.46889876,NA
Dapma7bEVm016456,-4.353510708,0.031060234,NA
Dapma7bEVm016462,0.713456163,0.020025459,0.21196101
Dapma7bEVm016488,0.134951272,0.571999636,0.901080099
Dapma7bEVm016489,-0.196320023,0.841108204,NA
Dapma7bEVm016496,1.175244159,0.423431476,NA
Dapma7bEVm016517,0.00159974,0.999000377,NA
Dapma7bEVm016518,-0.37054824,0.683697483,NA
Dapma7bEVm016523,0.381274798,0.781825688,NA
Dapma7bEVm016527,-0.070997076,0.909321635,NA
Dapma7bEVm016545,-0.307365606,0.76962618,NA
Dapma7bEVm016546,-0.240141976,0.30080958,0.752687305
Dapma7bEVm016548,0.077877245,0.919245512,NA
Dapma7bEVm016557,-0.883542864,0.265032962,NA
Dapma7bEVm016561,1.607354917,0.028271674,NA
Dapma7bEVm016573,0.678207727,0.115200926,0.537190547
Dapma7bEVm016574,-0.353220765,0.836485891,NA
Dapma7bEVm016594,-0.143698758,0.851054952,NA
Dapma7bEVm016596,0.383219905,0.786312632,NA
Dapma7bEVm016608,0.088408738,0.734770749,0.948702636
Dapma7bEVm016611,0.235050809,0.726503124,NA
Dapma7bEVm016630,4.218903697,0.045610109,NA
Dapma7bEVm016645,-1.435336816,0.117224623,NA
Dapma7bEVm016669,1.05382812,0.419758985,NA
Dapma7bEVm016705,-1.633686388,0.3515126,NA
Dapma7bEVm016721,0.015347295,0.988076273,NA
Dapma7bEVm016738,0.062995376,0.919355299,NA
Dapma7bEVm016739,-0.11879977,0.942373071,NA
Dapma7bEVm016745,0.552365058,0.647190064,NA
Dapma7bEVm016747,-0.211874125,0.59043803,0.907883959
Dapma7bEVm016749,-0.063638639,0.94505145,NA
Dapma7bEVm016763,-1.026758871,0.519489172,NA
Dapma7bEVm016777,-1.471794959,0.12805883,NA
Dapma7bEVm016784,-0.208915937,0.551447178,0.896057112
Dapma7bEVm016799,0.002775229,0.99498433,NA
Dapma7bEVm016804,0.083123628,0.955277234,NA
Dapma7bEVm016826,0.588781216,0.263840986,NA
Dapma7bEVm016837,-0.906943317,0.311681906,NA
Dapma7bEVm016838,0.048510103,0.911732028,0.984001552
Dapma7bEVm016841,-0.308178255,0.560507246,0.897328424
Dapma7bEVm016842,1.464984023,0.091446219,NA
Dapma7bEVm016851,-1.256583762,0.169660934,NA
Dapma7bEVm016896,0.538894936,0.418322783,NA
Dapma7bEVm016917,-0.475316213,0.743881286,NA
Dapma7bEVm016928,0.86360996,0.343526126,NA
Dapma7bEVm016944,-0.494910734,0.758577634,NA
Dapma7bEVm016971,1.456660166,0.382507091,NA
Dapma7bEVm016998,0.191991441,0.881445004,NA
Dapma7bEVm017062,-3.816672524,NA,NA
Dapma7bEVm017122,0.111743366,0.891421008,NA
Dapma7bEVm017130,0.636655688,0.425178822,NA
Dapma7bEVm017177,0.275534599,0.570349416,0.900764581
Dapma7bEVm017213,-0.27823431,0.366426891,0.800897983
Dapma7bEVm017220,-0.255568604,0.440079938,NA
Dapma7bEVm017239,-0.196519552,0.863040287,NA
Dapma7bEVm017318,0.418806365,0.776235154,NA
Dapma7bEVm017322,-1.960993576,0.08912379,0.476110141
Dapma7bEVm017327,0.209369356,0.859935244,NA
Dapma7bEVm017328,1.328068859,0.0014706,0.035055489
Dapma7bEVm017329,-0.756305999,0.640337939,NA
Dapma7bEVm017368,0.215310429,0.881773825,NA
Dapma7bEVm017375,0.709805427,0.635769192,NA
Dapma7bEVm017381,2.001821302,0.091427868,NA
Dapma7bEVm017398,-1.409050188,0.101206681,NA
Dapma7bEVm017455,0.675936184,0.548432972,NA
Dapma7bEVm017461,0.916936489,0.411726718,NA
Dapma7bEVm017462,-0.521564666,0.525982291,NA
Dapma7bEVm017686,-0.329259715,0.662745188,NA
Dapma7bEVm017698,-1.614690614,0.206782679,NA
Dapma7bEVm017998,-0.852748932,0.503139404,NA
Dapma7bEVm018086,-0.525508413,0.72951818,NA
Dapma7bEVm018087,-1.697914099,0.19149064,NA
Dapma7bEVm018106,-0.382435813,0.415388529,NA
Dapma7bEVm018121,0.154046302,0.801603478,NA
Dapma7bEVm018135,-0.577062969,0.632104703,NA
Dapma7bEVm018174,-1.467314826,0.350438349,NA
Dapma7bEVm018266,0.675299079,0.349383074,0.787011711
Dapma7bEVm018281,-1.385718355,0.35742331,NA
Dapma7bEVm018291,0.666424271,0.635087742,NA
Dapma7bEVm018337,-2.392747833,0.090229326,NA
Dapma7bEVm018341,1.313244466,0.457829607,NA
Dapma7bEVm018348,-0.858174496,0.38359552,NA
Dapma7bEVm018376,-0.007789204,0.985382238,0.997577235
Dapma7bEVm018378,0.328814795,0.719248784,NA
Dapma7bEVm018381,-0.185699052,0.900301605,NA
Dapma7bEVm018388,-1.879486901,0.108860374,NA
Dapma7bEVm018389,0.660450688,0.00558677,0.092858227
Dapma7bEVm018390,0.34941836,0.791649632,0.958268461
Dapma7bEVm018391,0.222948725,0.395649093,0.818723099
Dapma7bEVm018392,1.106844972,0.222958134,NA
Dapma7bEVm018393,-1.383758042,0.000256792,0.008956164
Dapma7bEVm018395,-0.123907448,0.682021642,0.936058896
Dapma7bEVm018396,1.685516121,0.044089482,NA
Dapma7bEVm018397,0.072696049,0.579528823,0.904100988
Dapma7bEVm018398,0.323755114,0.210108514,0.671238709
Dapma7bEVm018399,0.267797568,0.239122526,0.697713848
Dapma7bEVm018400,0.439631236,0.195478729,0.651698251
Dapma7bEVm018401,0.745191953,0.493744467,0.873238157
Dapma7bEVm018402,0.586574925,0.198410149,0.655971394
Dapma7bEVm018403,0.216384907,0.449754122,0.850611422
Dapma7bEVm018404,0.681237284,0.321448681,NA
Dapma7bEVm018405,0.534891072,0.010645685,0.142221
Dapma7bEVm018406,0.338111038,0.368954217,0.801787636
Dapma7bEVm018407,-0.352572485,0.555823286,NA
Dapma7bEVm018408,0.985501072,0.164066581,NA
Dapma7bEVm018409,-0.094791856,0.6996631,0.940586474
Dapma7bEVm018410,0.479062928,0.00370774,0.070009514
Dapma7bEVm018411,-2.591941356,0.14651595,NA
Dapma7bEVm018412,-0.520963496,0.32852425,NA
Dapma7bEVm018413,0.291446472,0.156572563,0.600858596
Dapma7bEVm018414,-0.196858609,0.582588176,0.905006417
Dapma7bEVm018415,-0.549381071,0.068304557,0.41654038
Dapma7bEVm018416,0.048656519,0.644005757,0.923262455
Dapma7bEVm018417,0.416480593,0.245651519,0.704818663
Dapma7bEVm018418,-0.488199891,0.210247447,0.671238709
Dapma7bEVm018419,-0.668321346,0.094472386,0.492320887
Dapma7bEVm018420,0.160639882,0.289721747,0.742820883
Dapma7bEVm018421,0.31291709,0.152929156,0.597498193
Dapma7bEVm018422,-1.003139406,0.029921333,0.267469054
Dapma7bEVm018423,0.32847858,0.760854315,0.953308337
Dapma7bEVm018425,-0.197643994,0.685387789,NA
Dapma7bEVm018426,0.493654949,0.077886433,0.447446361
Dapma7bEVm018427,-0.837084882,0.05037988,0.354377708
Dapma7bEVm018428,0.478055714,0.012149057,0.155190836
Dapma7bEVm018429,-1.502149621,0.166643668,NA
Dapma7bEVm018430,-0.179980992,0.858055255,NA
Dapma7bEVm018432,-1.142590443,0.076992639,0.445416284
Dapma7bEVm018433,-0.849691469,0.186490691,0.640450273
Dapma7bEVm018434,0.028905649,0.907599305,0.983531146
Dapma7bEVm018435,0.369997726,0.217858624,0.67848581
Dapma7bEVm018436,0.504087329,0.014233487,0.170361427
Dapma7bEVm018437,0.462621105,0.177554777,0.630367606
Dapma7bEVm018438,0.041680591,0.930869075,0.987805925
Dapma7bEVm018439,0.595717308,0.253854858,NA
Dapma7bEVm018440,0.476788967,0.074378532,0.437609413
Dapma7bEVm018442,0.36233272,0.206356342,0.664682994
Dapma7bEVm018443,-0.238483439,0.812354335,0.96281511
Dapma7bEVm018444,0.283697566,0.415746426,0.83129568
Dapma7bEVm018445,0.216393825,0.264773704,0.719908174
Dapma7bEVm018446,0.213374037,0.749148824,0.95167286
Dapma7bEVm018447,-0.150071715,0.854902482,NA
Dapma7bEVm018448,-3.521251789,0.011020224,NA
Dapma7bEVm018449,-0.173881532,0.303714698,0.754894513
Dapma7bEVm018450,1.065911393,0.016005706,0.184314689
Dapma7bEVm018451,0.727830408,0.600972183,NA
Dapma7bEVm018452,0.512381101,0.103669609,0.516222206
Dapma7bEVm018453,0.166669799,0.492630105,0.872483286
Dapma7bEVm018454,0.074306211,0.782601822,0.956341445
Dapma7bEVm018455,-0.311867857,0.20331558,0.659632323
Dapma7bEVm018456,0.645977617,0.032770597,0.280019451
Dapma7bEVm018457,1.169651646,0.113829985,0.534413725
Dapma7bEVm018458,-0.445019778,0.493596951,NA
Dapma7bEVm018459,-0.560017248,0.580627217,NA
