,C1,C2,C3,C4,IN2,IN3,IN4,IN5,AL2,AL3,AL4,AL5,ALIN2,ALIN3,ALIN4,ALIN5
Dapma7bEVm005129,11.30555024,10.96383266,11.06009105,11.34154124,11.07502716,11.05192529,11.28519861,10.70344739,11.43160706,10.61024478,11.12019181,11.05800033,10.6840759,11.2697548,11.23719134,10.93700466
Dapma7bEVm005130,8.370887669,8.266563869,8.109167382,8.220664,8.078849043,8.344342761,8.386204872,7.922945105,8.421909542,7.70133167,8.754977358,8.561576265,8.408919958,8.445412382,8.430492725,8.228440027
Dapma7bEVm005131,7.732612115,7.990034435,8.069011397,8.305659849,8.021812449,7.905033208,8.015971494,7.838346318,7.850819192,7.87709926,7.724591164,7.827945083,7.511479405,7.758402058,8.025306989,7.668078844
Dapma7bEVm005132,8.106191586,8.127477705,7.796654006,8.229917242,7.953632444,8.035901345,8.061073601,8.140899149,7.981056832,7.842794118,8.396501343,8.028618677,7.814352624,7.941808149,8.108099148,8.216673934
Dapma7bEVm005133,7.306378795,7.470438101,7.384548113,7.701586551,7.377372896,7.48773504,7.357205958,7.641194348,7.481976326,7.111663758,7.656337848,7.570526281,7.036361241,7.535969351,7.391171957,7.520555482
Dapma7bEVm005134,7.434815778,7.509847325,7.301805072,7.865811176,7.361106062,7.354556655,7.46582239,7.563588326,7.429509896,7.478624512,7.46966214,7.68830348,7.694425106,7.35630048,7.587468242,7.862212406
Dapma7bEVm005135,7.860545231,7.913735583,7.523239019,7.724805051,8.139548983,7.671499257,7.795664741,7.922945105,7.667160501,7.421666964,7.724591164,7.960965477,7.511479405,7.884526782,7.93529757,7.33425121
Dapma7bEVm005136,7.306378795,7.079130508,7.914787967,7.21995404,7.344384479,7.048146854,7.091699733,6.724414309,7.155062674,6.724414309,6.724414309,6.724414309,7.262648544,7.113286058,7.037451335,7.441085103
Dapma7bEVm005137,6.991466754,6.869530442,7.840564799,6.8529495,7.084181875,7.048146854,7.091699733,6.724414309,6.724414309,7.50541886,6.941743214,6.828474746,6.724414309,6.724414309,6.86462832,7.281797571
Dapma7bEVm005138,8.331435059,8.543776666,8.355510374,8.335450461,8.506238765,8.348758374,8.292993502,8.667500893,8.474325134,8.354614895,8.149191278,8.202690077,8.318038014,8.397490274,8.11420814,8.802176671
Dapma7bEVm005139,8.507357981,8.420739593,7.882507389,7.762174732,7.558660151,7.828823249,7.89731762,8.293922855,8.437565112,8.44283202,8.090908138,8.067878909,8.305367235,8.372783509,7.697704799,8.691764317
Dapma7bEVm005140,7.764755301,7.594258066,7.535696871,7.421852188,7.791965983,7.540579073,7.681158107,7.563588326,7.225447451,7.860101934,7.594783957,7.290855001,7.465712947,7.555480254,7.496165427,7.728033381
Dapma7bEVm005141,8.680315878,8.618013104,8.657168389,8.356271494,7.953632444,8.366255974,8.681802914,8.18380282,8.572813624,8.472472365,8.54150101,8.474164164,8.530801245,8.409652812,8.207558495,8.465633471
Dapma7bEVm005142,7.472424902,6.724414309,6.724414309,7.739944544,7.880447824,7.931316249,6.724414309,6.724414309,7.198592281,7.270448359,7.183929702,7.708939063,6.724414309,8.236034304,7.743367261,7.910904713
Dapma7bEVm005143,8.377920325,8.249373827,8.456564429,8.470289352,8.139548983,8.322009983,8.292993502,8.214920676,8.449943767,8.192897553,8.149191278,8.387851817,8.577345859,8.153389161,8.373802869,8.318415258
Dapma7bEVm005144,8.208324981,7.864938592,7.595047126,8.005678571,7.846052525,8.130904968,7.975676844,8.18380282,8.234313257,8.128986206,8.231179363,8.053772292,8.305367235,7.91676315,8.018658637,7.926606926
Dapma7bEVm005145,8.547597736,8.70796614,8.485286808,8.673697042,8.839461439,8.387767631,8.581611482,8.610200282,8.732022133,8.699102098,8.952574944,8.685194678,8.426285597,8.499005273,8.480195338,8.802176671
Dapma7bEVm005146,8.191948142,8.75065348,8.048347212,8.314249983,9.017363497,8.454094695,8.670642503,8.162560762,8.798902403,8.739104189,8.526220249,8.743717118,8.747889962,8.582233771,8.832411011,8.687780852
Dapma7bEVm005147,7.993274143,7.534958773,7.731368033,8.04466083,8.078849043,7.769204261,7.859507017,8.096232703,8.18894679,7.902043192,7.702446211,7.68830348,7.864027341,8.17339735,8.083308433,7.441085103
Dapma7bEVm005148,7.854839433,8.047191089,7.938316713,7.93517564,7.80120406,7.871146441,7.8360765,7.69485109,7.481976326,7.615172942,7.619977796,7.576551419,7.72878838,7.795206063,7.554530685,7.756514578
Dapma7bEVm005149,7.764755301,7.88148066,7.814469858,7.865811176,7.570860333,7.963216084,7.820123541,7.641194348,7.913090135,7.798064405,7.724591164,7.805368767,7.72878838,7.679815973,7.795203691,7.862212406
Dapma7bEVm005150,7.281913121,7.873245442,7.245510444,7.374520191,7.423758842,7.560691194,7.294615717,6.724414309,7.341805008,7.13822531,7.746183668,8.002839163,7.164722927,7.191157935,7.458697872,7.412373797
Dapma7bEVm005151,6.724414309,6.724414309,7.158711561,7.129678936,7.210502564,6.9889251,6.724414309,6.724414309,6.724414309,8.109057563,6.724414309,6.724414309,7.465712947,7.014650762,6.86462832,6.724414309
Dapma7bEVm005152,7.294284025,7.605586491,7.691752134,7.168070329,7.164472428,7.217557762,6.965229245,7.259594526,7.275095959,6.931851082,7.296206583,7.326929021,7.682655283,7.042245712,7.264515044,7.412373797
Dapma7bEVm005153,8.57172074,8.455116908,8.160477303,8.288284956,8.337325365,8.573077158,8.581611482,8.096232703,8.477338442,8.381251006,8.638808834,8.81095412,8.61237328,8.663500681,8.540639009,8.216673934
Dapma7bEVm005154,8.003167161,8.081383818,7.823249961,8.05011217,8.092638291,7.988024509,8.029058736,8.107574311,7.850819192,8.142070819,8.021279511,8.035867632,8.103599964,8.096389534,7.98475548,8.008804311
Dapma7bEVm005155,8.23641921,8.305694684,8.075810333,8.182864753,8.269339833,8.266580246,8.224569867,7.659469618,8.486333597,8.229543008,8.177201103,8.119168007,8.504158919,8.250004821,8.388231748,8.460848865
Dapma7bEVm005156,7.732612115,7.856558489,7.671228299,7.762174732,7.763671294,7.87802002,8.03554084,8.411768986,7.913090135,7.325358373,8.060530629,7.724095141,7.793712357,7.816591894,7.811841286,7.949700913
Dapma7bEVm005157,7.082296187,7.352261306,8.203481711,7.507376441,7.594691214,7.020043254,7.002376249,6.724414309,6.724414309,7.518445732,6.724414309,6.724414309,6.724414309,7.225445081,6.86462832,7.614580025
Dapma7bEVm005158,8.56873104,8.420739593,8.54077021,8.71745932,8.406754752,8.308400923,8.485676275,8.331466917,8.376944544,8.375971851,8.134912533,8.248158967,8.246550129,8.193048517,8.484613775,8.780100863
Dapma7bEVm005159,8.72337605,8.727546971,8.585162797,8.615101448,8.886252035,8.5207745,8.423341123,8.909191931,8.637883254,8.25332506,8.707121996,8.547818686,8.504158919,8.487719348,8.448805087,8.813074356
Dapma7bEVm005160,7.215168493,7.74959663,6.869665936,7.011449149,7.291082103,7.354556655,7.184127934,7.659469618,7.341805008,7.741309915,7.499394511,7.19923656,7.239980298,7.611171252,6.922628979,7.532973583
Dapma7bEVm005161,8.204253308,8.343540549,8.284827981,8.216008584,8.057822489,8.120157068,8.390911037,8.140899149,8.008835721,8.381251006,8.556593899,8.476611101,8.349122072,7.947971539,8.120282641,7.819637341
Dapma7bEVm005163,8.797898456,8.596636535,8.422164113,8.786241196,8.732532814,8.746954347,8.553199513,8.542418189,8.621931642,8.79308227,8.788689601,8.725841525,8.607429392,8.721178629,8.577977972,8.451222223
Dapma7bEVm005164,7.516721514,7.638629495,7.759936314,7.66141627,7.467046055,7.884844616,7.681158107,7.895564023,7.464935441,7.87709926,7.46966214,7.4667511,7.706033455,7.611171252,7.659321662,7.688539196
Dapma7bEVm005165,9.081757919,8.8319851,9.289908281,9.187004574,8.832110936,8.694940762,8.880363119,9.036296086,9.074814338,8.837612862,9.041219542,8.961047788,8.541297782,8.755179069,8.742410831,8.893711708
Dapma7bEVm005166,8.462481833,8.255132824,7.814469858,8.424426121,8.19079483,8.513117158,8.272375183,8.255109724,8.389966883,8.601983926,8.295205084,8.289007822,8.454678929,8.339011771,8.251442228,8.16832612
Dapma7bEVm005167,7.706016224,8.011841475,7.457457085,7.783862727,7.714407614,7.86422297,7.699790241,7.922945105,7.730686452,7.543818131,7.996993886,7.76326679,7.682655283,7.704155849,7.769661192,7.580666353
Dapma7bEVm005168,8.228463806,8.019008652,8.191364377,8.13873442,7.97687216,7.884844616,8.122331199,7.583726562,7.686723862,7.186676707,8.419118451,8.268766485,8.103599964,8.17339735,8.150153922,8.601075304
Dapma7bEVm005169,8.465743076,8.622244772,8.256442476,8.275078849,8.401556777,8.489852025,8.544960054,8.454136383,8.570026959,8.636623332,8.733447393,8.519832346,8.420525135,8.599606643,8.660968098,8.913951895
Dapma7bEVm005170,6.724414309,7.245029158,7.930536082,6.946896904,7.018416024,7.530314636,7.204386901,6.724414309,6.839906872,8.15499995,7.371577978,7.151992873,6.724414309,7.802390336,7.094516045,7.747123131
Dapma7bEVm005171,7.06192419,7.203705817,7.158711561,7.323190276,7.139482349,7.120491402,7.326770979,7.499685746,7.106444936,7.289375954,7.541784956,7.545933955,7.284359579,7.225445081,7.037451335,7.382313065
Dapma7bEVm005172,7.329805892,7.283184561,7.079460321,7.236039916,7.452926224,7.217557762,7.294615717,7.148413951,7.29824131,6.724414309,6.724414309,7.03605703,7.449756952,7.225445081,7.246401728,7.507920667
Dapma7bEVm005173,8.896413131,8.613767037,8.554256652,8.608418175,8.704344619,8.793865749,8.553199513,8.486986268,8.515844976,8.534307525,8.457695082,8.308898046,8.627088436,8.603052244,8.618185932,8.566392463
Dapma7bEVm005174,7.06192419,7.181590008,6.724414309,6.946896904,6.979137079,7.048146854,7.204386901,7.622497421,6.724414309,6.931851082,7.581875586,7.335596969,7.036361241,7.014650762,7.282014007,7.106435042
Dapma7bEVm005175,8.271541463,8.133904252,8.295987709,8.368588495,7.937833663,8.294629423,8.185928349,8.025506668,8.428196414,7.788850955,8.861465776,8.540881758,8.219397559,8.074888121,8.144245009,7.886866448
Dapma7bEVm005176,7.329805892,7.594258066,7.10774769,7.433156192,7.880447824,7.550702876,7.413816428,7.77739416,7.420348566,6.931851082,7.619977796,7.445466986,7.465712947,7.208616398,7.362007026,7.15722684
Dapma7bEVm005177,7.373989999,7.335765067,7.182013685,7.08713092,7.252399616,7.251245083,7.602105825,6.724414309,7.088762363,7.406623143,7.130046592,7.210307104,7.284359579,7.225445081,7.376763455,7.468603843
Dapma7bEVm005178,7.825779132,8.004623978,7.595047126,7.839289385,7.846052525,7.63624641,7.478218448,7.659469618,7.546305915,7.721552093,7.513802827,7.782221642,7.658606351,7.505693046,7.760982886,7.775004575
Dapma7bEVm005179,8.802881916,8.587981937,8.826475979,8.756789322,8.821006359,8.740567634,8.927116327,8.855903696,8.418753634,8.632345572,8.396501343,8.630319132,8.862308208,9.158652294,9.01613405,8.876602103
Dapma7bEVm005180,8.547597736,8.311177555,8.432094072,8.4437493,8.411930071,8.379210056,8.386204872,8.503082832,8.406045648,8.506158035,8.402196146,8.325678043,8.163026685,8.163438863,8.278028854,8.493949867
Dapma7bEVm005181,7.825779132,7.720738246,7.914787967,7.999987307,7.897192152,7.911670445,7.859507017,7.542898658,7.754840206,7.68061882,7.865866989,7.743899433,7.864027341,7.871324481,7.669084411,7.636405672
Dapma7bEVm005182,8.384911241,8.469553936,8.923683651,8.525273202,8.482126805,8.396263652,8.71830893,8.59545488,8.169483515,8.36534195,8.06820722,8.221099349,8.487889249,8.409652812,8.657138537,8.431734182
Dapma7bEVm005183,7.06192419,7.264459519,6.929744556,7.203306369,7.617813686,6.9889251,7.242450641,6.724414309,7.088762363,7.111663758,7.454300549,7.290855001,7.325321274,7.36911987,7.246401728,6.929038519
Dapma7bEVm005184,6.724414309,7.048359688,7.319331014,7.38669316,6.724414309,6.9889251,6.724414309,6.724414309,6.724414309,7.711501497,7.389008545,7.187891959,6.724414309,6.724414309,7.067195422,6.724414309
Dapma7bEVm005185,7.978251968,8.338208932,8.020143197,8.103128707,8.171856595,8.157318161,8.067360822,8.084769339,8.263571085,8.282367962,7.668106195,7.714020825,7.595175831,7.89106047,8.044999992,7.942062554
Dapma7bEVm005186,10.11227067,9.892290695,9.628775549,10.10997479,10.21438015,10.31091351,10.21240315,10.33128293,10.20421569,10.49726625,9.859695134,10.02553433,9.909437699,10.21431013,10.40168911,10.24220803
Dapma7bEVm005187,8.497880472,8.011841475,8.115715754,8.451392129,8.286716735,8.208311601,8.267161933,8.04961536,8.087960063,8.472472365,8.500319995,8.353116857,8.28609584,8.231338743,8.108099148,8.431734182
Dapma7bEVm005188,7.453883061,6.929553181,7.079460321,7.636343533,7.423758842,7.199782723,7.260429915,7.761494498,7.29824131,7.359195382,7.335124638,7.262127636,7.526101426,7.208616398,7.246401728,7.441085103
Dapma7bEVm005189,7.837511779,7.864938592,7.399808168,8.07163859,7.837254344,7.950578514,7.90470476,7.499685746,7.795590492,7.659380321,7.856463547,7.909107202,7.793712357,7.637598062,7.852170231,7.688539196
Dapma7bEVm005190,7.726039519,7.83096151,7.547947164,7.739944544,7.921778713,7.86422297,7.490396316,7.69485109,7.754840206,7.918322884,8.052797577,8.006561752,7.901973282,7.923084378,7.890844388,7.545184881
Dapma7bEVm005191,7.574510875,7.740082712,8.069011397,7.653143922,7.880447824,7.530314636,7.690525613,7.429421693,7.86677089,8.010766018,7.735454201,7.520499297,7.433411501,7.565047986,7.678733574,7.592135771
Dapma7bEVm005192,6.724414309,7.547198499,7.399808168,7.08713092,7.662143544,7.380938314,7.812042799,7.40424888,7.382329913,7.980884834,7.275661055,7.335596969,7.554496915,7.583829082,7.315385659,7.412373797
Dapma7bEVm005193,7.242943401,7.605586491,7.225274163,7.546524637,7.361106062,7.627189081,7.778986433,7.728812168,7.481976326,8.128986206,7.130046592,7.335596969,7.481304243,7.014650762,7.48389996,7.15722684
Dapma7bEVm005194,7.628227136,7.335765067,7.711788876,7.636343533,7.272098719,7.454013257,7.371854888,7.429421693,7.506780833,7.186676707,7.619977796,7.570526281,7.694425106,7.48477252,7.391171957,7.33425121
Dapma7bEVm005195,8.256065728,8.133904252,7.991146611,8.356271494,8.491829134,8.370589877,8.573560243,8.376754103,8.5274523,8.235535693,8.576434409,8.424150684,8.397200299,8.468672656,8.364084407,8.323811112
Dapma7bEVm005196,6.724414309,7.181590008,6.869665936,7.063815728,6.979137079,6.856808563,7.06458501,7.659469618,6.839906872,7.13822531,7.100132377,7.164295178,6.724414309,7.17299609,7.004512588,6.724414309
Dapma7bEVm005197,6.724414309,6.724414309,6.929744556,7.129678936,6.979137079,7.141771763,7.162901112,6.724414309,7.238329217,7.289375954,7.130046592,6.932400143,6.945208512,7.134184363,6.86462832,7.397523264
Dapma7bEVm005198,9.510898735,9.262311941,9.127897193,9.169696496,9.085971086,9.054641093,9.123127839,9.103094703,9.259592763,9.064774878,9.202585612,9.138796634,9.417862875,9.398738481,8.974804499,9.591033611
Dapma7bEVm005199,7.281913121,7.680690834,7.787613877,7.601650044,7.49444349,7.627189081,7.602105825,7.40424888,7.438544625,7.250807294,7.767258613,7.782221642,7.554496915,7.671543404,7.743367261,7.366717552
Dapma7bEVm005200,6.931390153,7.496954908,7.182013685,7.251615488,7.467046055,7.550702876,7.502366302,6.724414309,7.184555097,7.111663758,6.724414309,7.176252637,7.416648867,7.113286058,7.811841286,7.507920667
Dapma7bEVm005201,7.620774143,6.724414309,7.414707262,7.465954829,7.408671551,7.39371386,7.091699733,7.499685746,7.352197315,7.531241859,6.724414309,7.318127156,7.284359579,7.091168652,7.769661192,7.845413694
Dapma7bEVm005202,8.439402132,8.348847902,8.215468624,8.439909546,8.427322352,8.344342761,8.048385151,8.293922855,8.145663303,8.16777801,8.396501343,8.271680161,8.273065884,8.101697767,8.388231748,8.078203905
Dapma7bEVm005203,9.020005323,9.058429664,9.175804903,9.245895851,9.668111548,9.513468099,9.534784663,8.960396049,8.923097862,8.949405702,9.673944556,9.620747346,9.385306973,9.211479193,9.432766479,8.831035362
Dapma7bEVm005204,7.294284025,7.335765067,7.787613877,7.266724783,7.291082103,7.340914883,7.357205958,7.711999738,7.438544625,7.760632036,7.067557066,7.098640841,6.724414309,7.134184363,7.264515044,7.454984943
Dapma7bEVm005205,7.942303947,7.952614212,8.396970744,7.999987307,7.880447824,8.006240845,8.00936505,8.084769339,7.829120784,7.934336489,7.746183668,7.896740696,7.608272604,7.947971539,7.949679745,7.668078844
Dapma7bEVm005206,7.849098959,7.856558489,7.628583947,7.4972482,7.594691214,7.326945325,7.632663137,7.40424888,7.506780833,7.70133167,7.837370794,7.611747029,7.325321274,7.46320437,7.608669146,7.317310339
Dapma7bEVm005207,8.815256987,8.711906513,9.011053708,8.800717827,9.113052606,8.753309299,8.63270974,8.787657175,8.699738521,8.77022647,8.857528102,8.797785078,8.556876259,8.502744069,8.569777561,8.426812182
Dapma7bEVm005209,8.674828884,8.552745409,8.40205236,8.588150227,8.396335914,8.654479734,8.609386187,7.641194348,8.575594022,8.359990697,8.707121996,8.727840126,8.420525135,8.385201537,8.727986317,8.626466614
Dapma7bEVm005210,7.620774143,7.848103451,9.038940476,7.98850873,8.197036244,7.93777868,7.632663137,6.914578175,7.275095959,8.988988979,7.955183811,7.845618864,7.449756952,7.73556615,7.458697872,7.819637341
Dapma7bEVm005211,7.894080762,8.196172405,8.041367587,8.113422363,7.921778713,8.030036921,8.00936505,8.34979279,7.981056832,8.025386154,8.021279511,7.909107202,7.965021257,8.122671846,8.064328392,8.339849766
Dapma7bEVm005212,8.128272662,8.277881268,8.048347212,8.092735151,8.106251475,8.193258752,7.874810943,8.385605517,7.872029111,7.568350547,8.06820722,7.945296295,7.911231276,7.884526782,7.860031791,7.79312121
Dapma7bEVm005213,7.789658856,7.670374723,7.914787967,7.754826661,7.810349615,7.93777868,7.770530112,7.10392227,7.742846453,7.851487749,8.013247922,8.010270875,7.465712947,7.795206063,7.860031791,7.845413694
Dapma7bEVm005214,7.789658856,7.547198499,7.63945629,7.732407703,7.327170185,7.589890216,7.478218448,7.521614255,7.789880725,7.592114806,7.157851265,7.459730621,7.416648867,7.393975484,7.508221328,7.01355511
Dapma7bEVm005215,7.154049126,7.496954908,7.865952078,7.465954829,7.606337443,7.380938314,7.260429915,7.453660663,7.198592281,7.111663758,7.208561131,7.19923656,7.633832699,7.257449786,7.419031561,7.756514578
Dapma7bEVm005217,7.888572282,7.740082712,7.731368033,7.891613091,7.617813686,7.63624641,7.735876872,7.711999738,7.660535674,7.543818131,7.335124638,7.639922189,7.670717869,8.013387275,7.669084411,7.886866448
Dapma7bEVm005218,8.187815922,8.067839579,8.179113154,8.372665609,8.057822489,7.72173348,8.00936505,8.245195952,8.100588548,7.87709926,8.005153132,7.960965477,8.126268739,8.080304415,7.970871569,7.93436495
Dapma7bEVm005219,8.409058911,8.38019659,8.437028278,8.451392129,8.396335914,8.509270389,8.414165347,8.107574311,8.44067178,8.506158035,8.349925179,8.344952831,8.437723825,8.074888121,8.453339815,8.192763408
Dapma7bEVm005220,8.436068487,8.50723066,8.721365525,8.48148721,8.675515723,8.750135771,8.644210387,8.631996381,8.434450361,8.762516548,8.54150101,8.570663415,8.414736694,8.663500681,8.544844145,8.605343284
Dapma7bEVm005221,8.391860991,8.622244772,8.53624162,8.510852123,8.197036244,8.064738996,7.94082567,8.037630837,7.818079107,8.354614895,8.037157906,7.841231638,8.355240606,8.226623498,7.860031791,7.972271724
Dapma7bEVm005222,8.580646705,8.369839759,8.471011029,8.729690564,8.667156609,8.441935763,8.905505843,8.534651637,8.538950559,8.186670992,8.576434409,8.827690782,8.460277863,8.686244462,8.586124399,8.411923128
Dapma7bEVm005223,8.680315878,8.530199505,8.422164113,8.618429697,8.650270034,8.57672944,8.815296222,8.639178107,8.58113614,8.67861793,8.500319995,8.634626525,8.62220263,8.483933918,8.614223111,7.942062554
Dapma7bEVm005224,7.040215467,7.107391895,6.869665936,7.38669316,7.507750719,7.340914883,6.724414309,6.724414309,6.724414309,6.724414309,6.724414309,7.300096949,7.449756952,6.724414309,7.004512588,7.263117926
Dapma7bEVm005225,8.898725179,9.323151449,9.413913519,9.243836065,9.37982812,9.389481947,9.117833814,9.638900151,9.09726264,8.789301074,9.535578678,9.394790734,9.216007285,8.986414715,9.393758015,9.404313275
Dapma7bEVm005226,7.894080762,8.054119158,7.606385218,7.790977422,7.704210037,7.828823249,8.140046687,7.10392227,7.818079107,8.032619384,7.996993886,7.743899433,8.056765057,7.91040084,7.852170231,7.79312121
Dapma7bEVm005227,7.712742618,7.786663821,7.484516434,7.732407703,7.683440471,7.963216084,7.427207945,7.542898658,7.352197315,7.62645437,7.807978061,7.594348296,7.834540412,7.816591894,7.669084411,7.853850417
Dapma7bEVm005228,7.294284025,7.079130508,7.225274163,7.011449149,7.052976777,7.120491402,7.035065605,6.724414309,6.955214917,7.230369534,7.275661055,7.084036596,7.191207937,6.984096963,7.187642189,6.724414309
Dapma7bEVm005229,8.513635587,8.054119158,8.250679365,8.158567634,8.126352886,8.261837624,8.323243635,8.411768986,8.263571085,8.349214279,8.127702138,8.218052112,8.349122072,8.153389161,8.161876715,8.31299413
Dapma7bEVm005230,9.291786816,9.117429385,9.292451083,9.335500626,9.658140344,9.283244453,9.296436886,9.062384966,9.395674856,9.461003915,9.220711792,9.29835044,9.444416152,9.2328956,9.358128382,9.502989858
Dapma7bEVm005231,7.242943401,7.496954908,7.225274163,7.374520191,7.617813686,7.63624641,7.642594884,7.563588326,7.736787613,7.825160784,7.100132377,7.48057977,7.62115516,7.877948382,7.531742062,8.091550317
Dapma7bEVm005232,8.652638861,8.410732986,8.589515596,9.015250522,8.667156609,8.765925303,8.549086685,7.936353943,8.553173517,8.068051445,8.892545838,8.73778638,8.426285597,8.421692122,8.598244558,8.82028872
Dapma7bEVm005233,6.724414309,7.203705817,7.319331014,7.168070329,7.49444349,7.199782723,6.921114837,7.429421693,6.724414309,7.50541886,7.275661055,7.176252637,6.945208512,7.067596418,7.166255659,7.180450583
Dapma7bEVm005234,8.996624323,8.780826888,9.24330627,8.975560494,8.637454434,8.637229396,8.757291091,8.867935157,8.468275873,8.452793512,8.981592376,8.977627066,8.219397559,8.326091088,8.527936403,8.396845262
Dapma7bEVm005235,8.092721609,8.133904252,7.750516217,8.082239281,8.106251475,8.109300981,8.03554084,8.061464155,8.145663303,7.87709926,8.217927617,7.937368238,8.163026685,8.058470599,7.98475548,8.186704556
Dapma7bEVm005236,7.499335112,7.496954908,7.711788876,7.5369323,7.408671551,7.627189081,7.478218448,7.641194348,7.576474496,7.111663758,7.527928049,7.533326861,7.416648867,7.583829082,7.298954849,7.441085103
Dapma7bEVm005237,7.574510875,7.897742384,7.204149626,7.55599476,7.953632444,7.181290877,7.413816428,7.521614255,7.591122019,7.798064405,7.067557066,7.507440345,7.78321411,7.329795347,7.496165427,7.657656589
Dapma7bEVm005238,8.212381848,8.327471855,8.461399233,8.503577134,8.525190227,8.539710675,8.581611482,8.293922855,8.58113614,8.288088903,8.463106167,8.496010576,8.414736694,8.472506076,8.577977972,8.307547447
Dapma7bEVm005239,8.442726525,8.464760787,8.623799931,8.81787791,8.452543585,8.637229396,8.655606543,8.542418189,8.373666354,8.510894922,8.452259555,8.588639763,8.454678929,8.670040861,8.502128274,8.852264899
Dapma7bEVm005240,7.764755301,7.22481119,7.368901358,7.732407703,7.594691214,7.340914883,7.427207945,8.025506668,7.962105614,7.691038789,7.817879778,7.941340186,7.72878838,7.637598062,7.688272609,7.688539196
Dapma7bEVm005241,7.739135475,7.522511693,7.204149626,7.754826661,7.438503433,7.340914883,7.708954939,7.988254128,7.680253515,7.543818131,7.316003458,7.318127156,7.381743022,7.57449627,7.678733574,7.718329079
Dapma7bEVm005242,8.47547424,8.430662883,8.135125628,8.327016711,8.099466546,8.326511014,8.219130872,8.037630837,8.121310658,8.095563462,7.581875586,8.245184215,8.471398266,8.091054783,8.156031019,7.942062554
Dapma7bEVm005243,8.003167161,7.690881357,7.471120095,8.005678571,7.854769079,7.871146441,7.770530112,7.10392227,7.546305915,7.62645437,7.902582198,8.010270875,7.239980298,7.545788865,7.786769573,7.441085103
Dapma7bEVm005247,7.525259552,7.720738246,7.484516434,7.323190276,7.164472428,7.217557762,7.413816428,7.622497421,7.897895893,7.942246898,8.149191278,7.68830348,8.032542646,7.696120162,7.166255659,7.698585471
Dapma7bEVm005248,9.737902295,9.555272545,10.05016826,9.958262936,9.859127932,9.761293404,9.709044599,9.789733215,9.897418012,9.521567707,9.511519457,9.704457334,9.398965815,9.609484468,9.790485402,9.794759238
Dapma7bEVm005249,8.624338339,8.196172405,8.522554555,8.458986644,8.251693802,8.308400923,8.267161933,8.755399703,8.350459137,8.25332506,8.288961881,8.411313782,8.426285597,8.250004821,8.383441712,7.979684131
Dapma7bEVm005250,7.712742618,7.048359688,7.204149626,7.574584781,7.018416024,7.312624566,7.06458501,7.881578035,7.498609197,7.556184594,7.679709756,7.242048252,7.239980298,7.35630048,7.471414537,7.580666353
Dapma7bEVm005251,7.200649383,7.181590008,7.484516434,7.486972642,7.438503433,7.326945325,7.744668654,6.724414309,7.401625393,7.731487084,8.013247922,7.917265168,7.793712357,7.287561817,7.598140677,7.894945675
Dapma7bEVm005252,7.712742618,7.74959663,7.523239019,7.55599476,7.558660151,7.589890216,7.548347412,7.321921121,7.429509896,8.025386154,7.527928049,7.827945083,7.216222291,7.515926658,7.458697872,7.603438187
Dapma7bEVm005253,8.526094747,8.311177555,8.531696243,8.396836425,8.447541615,8.425529483,8.386204872,8.897536628,8.326781672,8.432787055,8.184093521,8.400943539,8.379400312,8.263805028,8.439683902,8.707574053
Dapma7bEVm005254,7.200649383,7.22481119,7.384548113,7.38669316,7.139482349,7.199782723,7.242450641,6.724414309,7.238329217,6.724414309,7.353631874,7.377112289,7.036361241,7.287561817,7.419031561,6.724414309
Dapma7bEVm005255,8.074492593,7.839571731,8.048347212,8.553615594,8.152586796,8.421392465,8.015971494,7.975528118,8.049146063,7.988437692,8.163285577,8.46925537,8.184503306,8.178343008,8.179229383,7.836900496
Dapma7bEVm005256,9.313988004,9.523490948,9.30257512,9.702232648,9.879780755,9.499019577,9.460517157,9.307347991,9.594962931,9.328725218,9.73105893,9.607330704,9.388049635,9.631922461,9.848731238,9.576742336
Dapma7bEVm005257,7.783497276,7.856558489,8.227328438,7.769462591,8.298156554,7.911670445,7.708954939,7.852977473,7.170060631,8.142070819,8.204517125,8.1585091,7.95625607,7.696120162,8.167691412,7.412373797
Dapma7bEVm005258,7.525259552,7.720738246,8.233211682,7.669606416,7.651285835,7.86422297,7.735876872,7.728812168,7.736787613,8.332860826,7.371577978,7.385082663,7.284359579,7.225445081,7.565669265,7.636405672
Dapma7bEVm005259,6.931390153,6.724414309,7.10774769,6.724414309,7.084181875,7.181290877,7.342187236,6.724414309,6.724414309,7.62645437,7.254279619,7.164295178,6.724414309,7.495310382,6.724414309,6.724414309
Dapma7bEVm005260,10.53852502,10.37201812,10.66331913,10.54179996,10.61794272,10.4634709,10.64503966,10.55893509,10.60639901,10.07583771,10.55292937,10.45351157,10.31316362,10.43671762,10.79568651,10.32299011
Dapma7bEVm005261,7.54204162,7.559240062,7.976333247,7.859250217,7.837254344,7.898350366,7.889873695,8.061464155,7.640334112,7.902043192,7.702446211,7.714020825,7.526101426,7.602163112,7.786769573,7.79312121
Dapma7bEVm005262,9.260436985,8.948434807,9.34722655,9.27239272,9.283519711,9.327146532,9.427120983,9.166720117,9.030703706,9.253464379,8.759240179,9.076033057,9.149103516,9.14057327,9.245304135,9.241563327
Dapma7bEVm005263,7.699236413,7.690881357,8.005747441,7.916743114,8.064878028,7.680082026,7.867189745,7.922945105,7.640334112,7.798064405,7.691154543,7.743899433,7.864027341,7.48477252,7.820048341,7.412373797
