,C1,C2,C3,C4,IN2,IN3,IN4,IN5,AL2,AL3,AL4,AL5,ALIN2,ALIN3,ALIN4,ALIN5
Dapma7bEVm001062,410.5940121,350.1439428,363.6719993,394.7576316,278.7173805,327.9383346,334.683243,413.9696957,402.7427503,388.7042292,409.903682,409.4810769,325.0839063,329.7848523,361.8549783,346.2554884
Dapma7bEVm001063,203.4802184,170.2534768,243.5207783,157.9030526,179.5689052,147.9287053,186.0445086,137.9898986,241.3744429,111.6840321,126.2166763,175.5705155,176.1905141,164.8924261,133.9463179,117.1941653
Dapma7bEVm001064,116.2744105,89.94523302,124.442336,68.87260806,88.13197802,71.29094231,87.60826067,134.3101679,117.297131,75.55096286,88.95270518,79.80477978,90.57681359,128.8222079,136.9451161,95.88613525
Dapma7bEVm001065,212.2007992,217.3676465,299.3052738,262.8917844,229.1431429,235.2601096,278.5745817,257.581144,273.9193116,414.982825,260.8477976,312.6145856,294.0644496,240.4681214,197.9206788,301.5086253
Dapma7bEVm001066,286.3257359,315.8790921,272.4858048,298.1679983,222.5332445,266.4498969,290.3869314,384.5318507,336.2969767,256.2163088,224.7858901,239.9647171,374.715037,275.6795249,261.8950396,338.7976779
Dapma7bEVm001067,933.8288594,938.0002872,1012.703148,1020.490473,1231.644393,1017.678201,1077.876915,1328.382757,1594.020549,1114.650438,1621.583774,1441.439436,1359.892982,1504.643388,1738.303335,1418.0494
Dapma7bEVm001069,180.2253363,124.2100837,92.25897327,141.9447654,53.98083654,167.5337144,49.21812397,11.03919189,132.2135291,81.02567032,75.73000576,81.45591315,292.8236713,160.5983525,76.96915285,138.5021954
Dapma7bEVm001070,90.11266815,59.96348868,52.56615919,114.2277402,62.79403434,62.37957452,59.06174876,79.11420851,56.27550214,56.93695752,49.28460692,74.30100186,35.98256978,65.26991868,43.98237306,87.36292323
Dapma7bEVm001071,1097.339749,1188.562008,1670.316528,1117.080106,1217.322946,1255.611721,1275.733773,1162.794879,1120.763916,1293.125901,1140.758341,1091.399161,1416.968782,1632.606782,1602.357818,1186.857274
Dapma7bEVm001072,346.6430863,466.8585904,439.8392912,293.1285392,268.802533,312.7890094,285.465119,333.0156219,383.7582435,491.6287294,323.355104,349.4898977,347.4179151,287.702931,282.8866267,300.4432238
Dapma7bEVm001073,489.8059543,396.1873359,387.273132,399.7970907,432.948342,491.0163652,334.683243,413.9696957,546.4825871,427.0271814,437.5511444,345.6372531,539.7385467,481.7950576,372.8505716,417.6373891
Dapma7bEVm001074,108.2805448,96.36989252,140.5340174,92.39008398,56.18413599,81.98458366,40.35886166,16.55878783,105.7708233,119.3486225,26.44539884,51.73551241,99.26226147,60.97584508,58.97636387,60.72788566
Dapma7bEVm001075,1220.154595,1630.792737,1711.082121,1037.28867,946.317114,748.5548943,854.4266321,1582.28417,1147.206622,1060.998305,1428.051537,1004.989847,1197.351029,1154.246983,603.7580301,1366.910128
Dapma7bEVm001076,68.31121618,112.4315413,76.16729189,56.27396024,31.94784203,47.23024928,79.73336083,69.91488194,56.27550214,117.1587395,40.87016184,36.32493424,67.00202649,58.39940092,38.98437612,87.36292323
Dapma7bEVm001077,339.3759357,370.4886979,487.0415566,262.8917844,358.0361607,262.8853498,246.0906198,281.4993931,383.7582435,220.0832396,325.7592311,282.3438071,337.491689,346.1023319,214.9138683,306.8356328
Dapma7bEVm001078,79.93865723,38.54795701,18.2372389,54.59414054,22.03299451,24.06069303,23.62469951,9.199326571,44.74919447,37.22801069,9.616508668,23.11586725,32.26023498,42.94073597,48.98036999,68.18569618
Dapma7bEVm001079,368.4445383,479.7079094,626.5027952,413.2356484,377.8658558,487.451818,424.2602286,327.4960259,505.1234831,517.9073251,589.0111559,483.231701,563.3133338,505.8418697,491.8028987,379.282935
Dapma7bEVm001080,138.8025775,182.0320192,93.33175203,124.3066584,126.6897184,171.9893983,133.8732972,58.87569006,139.6717282,205.8490003,200.7446184,131.5402922,158.8196184,190.6568677,129.9479204,109.7363548
Dapma7bEVm001081,305.9470427,281.6142415,479.5321053,302.3675476,752.4267623,704.8891921,401.6198916,419.4892917,303.0740899,1537.297853,290.8993872,278.4911625,439.235507,492.959649,249.8998469,623.2598792
Dapma7bEVm001082,286.3257359,221.6507528,153.4073625,189.8196271,299.6487253,195.1589546,220.4971954,187.6662621,224.4239905,244.1719524,179.1074739,153.0050261,270.4896625,231.0211595,151.9391069,153.4178164
Dapma7bEVm001083,331.38207,230.2169655,220.9924243,219.216472,198.2969505,234.3689728,222.4659203,163.748013,318.6685061,261.6910163,211.5631907,242.7166061,256.8411016,268.8090072,292.8826206,251.4347547
Dapma7bEVm001084,839.3559009,1183.208125,1165.037732,860.9076007,934.198967,790.4383229,771.7401838,951.2103675,1041.435799,1183.631752,1216.488346,951.0528239,1137.793672,1064.071437,952.6182164,997.2158067
Dapma7bEVm001085,548.6698746,487.2033455,472.0226539,426.674206,441.7615398,379.6242678,457.7285529,494.9237695,521.3959174,513.5275592,387.0644739,394.0704988,570.7580034,497.2537226,492.8024981,657.3527272
Dapma7bEVm001086,313.9409084,329.7991877,308.9602826,211.6572833,164.1458091,269.1233072,251.0124322,285.1791237,311.8883251,281.3999631,287.2931965,299.4055186,394.5674893,375.3020324,229.9078592,330.2744659
Dapma7bEVm001087,379.3452643,341.5777301,319.6880702,323.3652939,231.3464423,344.8699334,383.901367,336.6953525,351.8913929,338.3369207,295.7076415,379.7606762,353.6218065,268.8090072,369.8517734,250.3693532
Dapma7bEVm001088,241.2694018,307.3128795,330.4158578,314.1262855,248.9728379,316.3535565,268.7309569,323.8162953,371.5539178,229.9377131,407.4995548,274.0881402,312.6761236,336.65537,271.8910334,401.6563666
Dapma7bEVm001089,475.271653,268.7649225,302.52361,456.9109608,285.3272788,351.9990277,340.5894179,437.8879448,363.4177006,264.9758408,247.6250982,432.5969442,313.9169019,330.643667,357.8565808,310.0318373
Dapma7bEVm001090,50.14333953,52.46805259,34.32892029,41.99549272,58.38743544,54.35934351,56.10866133,75.43447789,56.27550214,101.8295586,55.29492484,52.83626799,93.05837013,52.38769789,38.98437612,19.17722705
Dapma7bEVm001091,370.6246835,436.8768461,251.0302296,404.8365498,428.5417431,278.9258118,452.8067405,474.6852511,473.9346506,269.3556067,444.7635259,380.311054,45.90879593,44.65836541,271.8910334,53.27007514
Dapma7bEVm001092,592.9994936,588.9271209,534.243822,374.5997951,538.7067156,459.8265779,540.4150012,478.3649817,569.5352024,548.5656869,514.4832137,491.4873679,514.9229814,524.7357936,547.7804644,560.4011905
Dapma7bEVm001093,93.01952841,68.52970135,24.67391146,80.63134602,73.81053159,58.81502741,88.59262315,104.8723229,89.49838895,14.23423938,110.5898497,89.16120224,24.81556537,59.25821564,43.98237306,35.15824959
Dapma7bEVm001094,497.79982,521.4681962,403.3648134,515.7046506,461.5912349,449.1329366,425.2445911,496.7636349,587.163673,493.8186123,385.8624103,401.7757879,456.6064028,470.6304662,399.8397551,483.6922823
Dapma7bEVm001095,504.3402556,328.7284111,390.4914683,415.7553779,328.2916181,385.8622253,380.9482795,428.6886182,467.1544696,455.4956602,426.7325721,381.4118096,311.4353454,343.5258878,324.869801,430.4222071
Dapma7bEVm001096,260.8907086,309.4544326,272.4858048,234.3348494,309.5635728,202.2880488,212.6222955,320.1365647,223.7459724,241.9820695,320.9509768,309.3123189,338.7324673,363.2786263,224.9098622,249.3039517
Dapma7bEVm001097,166.41775,153.1210514,141.6067962,149.5039541,171.8573571,161.295757,168.325984,207.9047805,178.9967779,181.7602875,157.4703294,146.9508704,168.7458445,169.1864997,199.9198775,180.052854
Dapma7bEVm001098,345.9163713,397.2581125,338.9980878,403.99664,298.5470755,297.6396841,331.7301556,345.8946791,392.5724788,439.0715378,290.8993872,302.1574076,317.6392367,328.0672228,300.8794157,318.5550493
Dapma7bEVm001099,133.7155721,176.6781363,94.40453079,92.39008398,92.53857692,97.1339089,124.0296724,130.6304373,141.0277644,166.4311066,224.7858901,181.6246712,136.4856095,120.2340607,149.9399081,101.2131428
Dapma7bEVm001100,1271.02465,1038.653286,1254.078369,928.1003891,1216.221297,1137.09053,1156.625913,1177.513801,943.8011926,913.1812033,940.0137223,1092.499916,1081.95865,1166.270389,1210.514858,1300.855235
Dapma7bEVm001101,2959.910463,2694.073884,2437.35334,2020.82311,2028.137144,2259.922871,2272.892965,2664.124975,3024.638736,3235.552105,2817.63704,2401.848682,2778.102543,3096.027064,2253.09702,2937.311943
Dapma7bEVm001102,215.1076594,134.9178495,207.0463005,209.1375537,229.1431429,184.4653132,278.5745817,172.9473395,287.4796736,332.8622132,176.7033468,211.8954498,129.0409399,124.5281343,238.9042536,154.4832179
Dapma7bEVm001103,292.1394564,189.5274553,232.7929907,299.0079082,284.2256291,324.3737875,307.1210936,213.4243765,379.6901349,238.697245,341.3860577,372.0553871,491.3481943,450.8777277,377.8485685,333.4706704
Dapma7bEVm001104,1066.817716,897.310777,571.7910785,1064.165786,1093.938177,1001.637739,794.3805209,993.5272697,1343.83187,914.2761448,1462.911381,1147.537695,959.1216014,1104.435729,1147.540097,1040.897268
Dapma7bEVm001105,345.9163713,476.4955797,264.9763535,463.6302396,403.2037994,463.391125,468.5565402,437.8879448,661.7456637,548.5656869,520.4935317,458.4647004,558.3502208,608.8996361,656.7367977,527.3737439
Dapma7bEVm001106,183.1321966,222.7215294,125.5151148,225.9357508,213.7200467,207.6348695,164.3885341,169.2676089,178.3187598,136.8676863,177.9054104,167.8652264,191.0798533,181.2099058,151.9391069,177.922051
Dapma7bEVm001107,133.7155721,124.2100837,95.47730955,161.262692,113.4699217,188.9209971,118.1234975,69.91488194,135.6036196,105.1143831,44.47635259,100.7191359,126.5593834,115.9399871,109.9559326,259.9579667
Dapma7bEVm001108,117.0011256,134.9178495,121.2239998,88.19053471,100.250125,112.2832341,87.60826067,68.07501663,143.0618187,111.6840321,90.15476876,96.86649132,161.3011749,102.1989516,88.9643455,90.55912774
Dapma7bEVm001109,22.52816704,11.77854242,77.24007065,57.1138701,29.74454258,66.83525842,28.5465119,9.199326571,4.068108589,213.5135907,30.05158959,12.65868921,34.74179151,42.94073597,37.98477673,31.96204508
Dapma7bEVm001110,23.2548821,53.53882918,24.67391146,41.99549272,12.11814698,28.51637692,56.10866133,27.59797971,65.08973742,66.79143094,0,33.02266749,26.05634364,77.29332475,35.98557796,27.70043907
Dapma7bEVm001111,183.1321966,179.890466,232.7929907,155.3833231,446.1681387,422.3988332,220.4971954,327.4960259,176.9627236,212.4186492,256.0395433,200.3375161,219.6177535,250.7738981,227.9086604,248.2385502
Dapma7bEVm001112,534.8622884,579.2901317,787.4196091,571.138701,765.6465591,613.9932406,680.1944733,412.1298304,766.1604509,832.155533,795.7660923,690.7241284,681.1872693,568.5353443,653.7379995,549.7471755
Dapma7bEVm001113,285.5990208,269.8356991,178.081274,280.5298914,231.3464423,235.2601096,273.6527693,211.5845111,320.7025604,210.2287662,217.5735086,227.8564057,294.0644496,170.9041292,234.9058561,242.9115426
Dapma7bEVm001114,79.93865723,49.25572284,155.55292,54.59414054,31.94784203,55.25048029,48.23376149,112.2317842,57.63153834,85.40543628,40.87016184,48.98362345,29.77867844,44.65836541,62.97476142,24.50423457
Dapma7bEVm001115,76.3050819,73.88358426,69.73061933,97.42954311,102.4534244,49.90365962,64.96792364,60.71555537,86.10829846,41.60777665,116.6001676,79.80477978,83.13214398,106.4930252,74.96995407,49.00846913
Dapma7bEVm001116,912.0274074,866.2582561,846.4224408,788.6753533,960.6385604,988.2706878,942.0348928,1000.886731,951.2593916,1017.200645,750.0876761,939.4948902,1127.867446,1349.197924,1061.57455,1143.175813
Dapma7bEVm001117,54.50362993,44.97261651,82.60396444,40.31567301,27.54124313,31.18978726,43.31194909,57.03582474,76.61604509,30.65836174,38.46603467,34.12342308,26.05634364,10.30577663,25.98958408,31.96204508
Dapma7bEVm001118,367.7178232,406.8951017,431.2570611,316.6460151,373.4592569,293.1840003,313.0272684,425.0088876,300.3620175,470.824841,372.6397109,305.4596743,378.4373719,369.2903294,283.8862261,242.9115426
Dapma7bEVm001119,170.7780404,236.641625,67.58506181,80.63134602,41.86268956,70.39980553,54.13993637,307.2575075,230.5261534,191.6147609,204.3508092,141.4470924,256.8411016,289.4205604,31.9871804,215.2111036
Dapma7bEVm001120,108.2805448,69.60047793,177.0084952,162.9425118,69.40393269,112.2832341,91.54571058,31.27771034,144.4178549,63.50660647,80.53826009,121.6334919,65.76124822,106.4930252,118.9523271,94.82073375
Dapma7bEVm001121,594.4529237,683.1554603,623.284459,753.3991394,604.8056992,619.3400613,541.3993637,362.4534669,844.1325321,523.3820326,686.3783062,893.2631557,1038.531411,800.4153185,827.668293,986.5617916
Dapma7bEVm001122,143.889583,133.8470729,86.89507948,107.5084614,120.0798201,132.7793801,109.2642352,290.6987197,194.5911942,106.2093246,205.5528728,193.7329826,191.0798533,194.9509413,238.9042536,106.5401503
Dapma7bEVm001123,20.34802184,34.26485067,17.16446014,25.19729563,5.508248626,18.71387236,25.59342446,14.71892251,25.08666963,45.98754261,0,17.06171154,22.33400883,13.74103551,26.98918347,0
Dapma7bEVm001124,223.8282402,305.1713263,192.0273979,173.8613399,218.1266456,191.5944075,206.7161207,248.3818174,235.9502981,235.4124205,137.0352485,180.5239156,258.0818798,218.1389387,234.9058561,277.0043907
Dapma7bEVm001125,50.8700546,35.33562726,24.67391146,47.8748617,60.59073489,73.07321587,61.03047372,20.23851846,50.85135736,25.18365429,34.85984392,37.97606762,101.743818,42.94073597,22.99078592,60.72788566
Dapma7bEVm001126,33.42889302,24.62786142,23.6011327,28.55693505,49.57423764,42.77456539,44.29631157,86.47366977,71.1919003,42.70271814,15.62682659,29.72040075,21.09323056,23.18799742,21.99118653,0
Dapma7bEVm001127,1890.185886,1876.000574,1435.377979,1417.767834,1358.334111,1465.920001,1497.215331,1654.038918,2213.72909,1771.615332,1868.006809,1815.696334,1998.89379,2035.390885,1521.390268,1952.880955
Dapma7bEVm001128,151.8834487,203.4475509,99.76842458,191.4994468,163.0441593,181.7919029,138.7951096,91.99326571,282.7335469,275.9252557,205.5528728,289.4987184,254.359545,260.22086,234.9058561,254.6309592
Dapma7bEVm001129,401.8734313,251.6324971,257.4669022,336.8038516,239.0579904,395.6647298,351.4174051,323.8162953,282.0555288,489.4388464,336.5778034,330.7770527,388.363598,290.2793752,368.852174,259.9579667
Dapma7bEVm001130,76.3050819,59.96348868,94.40453079,77.2717066,69.40393269,79.31117332,30.51523686,25.7581144,54.91946595,50.36730858,38.46603467,61.64231266,53.35346554,49.81125373,49.97996938,51.13927214
Dapma7bEVm001131,199.119928,160.6164875,301.4508313,222.5761114,274.3107816,184.4653132,228.3720952,331.1757566,230.5261534,261.6910163,227.1900173,318.1183635,276.6935538,280.8324133,239.903853,229.0613231
Dapma7bEVm001132,608.9872251,534.3175152,444.1304062,591.2965375,392.1873022,445.5683894,562.0709757,572.1981127,553.262768,537.616272,714.0257686,618.0742599,491.3481943,468.0540221,465.8133146,402.7217681
Dapma7bEVm001133,73.39822164,49.25572284,67.58506181,73.07215733,114.5715714,85.54913077,39.37449918,112.2317842,42.03712208,114.9688565,30.05158959,66.59571278,43.42723939,72.14043643,79.96795101,89.49372624
Dapma7bEVm001134,252.8968429,240.9247313,252.1030084,249.4532268,215.9233461,192.4855442,278.5745817,158.228417,204.7614656,191.6147609,92.55889593,165.6637153,129.0409399,218.9977535,161.9351008,129.9789833
Dapma7bEVm001135,631.5153921,718.4910876,649.0311492,468.6696987,557.434761,610.4286935,526.6339265,953.0502328,709.8849487,858.4341288,658.7308438,572.943281,693.595052,814.156354,482.8065042,701.0341889
Dapma7bEVm001136,211.4740841,325.5160814,222.0652031,197.3788158,182.8738544,205.8525959,186.0445086,353.2541403,239.3403886,213.5135907,328.1633583,253.7241619,341.2140238,268.8090072,201.9190763,272.7427847
Dapma7bEVm001137,31.97546289,62.10504185,96.55008831,47.03495185,82.62372939,78.42003654,62.99919868,20.23851846,33.9009049,60.22178199,69.71968784,54.48740137,40.94568286,36.07021822,58.97636387,23.43883306
Dapma7bEVm001138,207.1137937,183.1027958,292.8686012,192.3393567,259.9893352,278.034675,292.3556564,114.0716495,218.9998457,177.3805215,143.0455664,178.3224045,161.3011749,217.280124,303.8782138,278.0697922
Dapma7bEVm001139,312.4874782,227.0046357,226.3563181,374.5997951,310.6652225,318.1358301,262.824782,195.0257233,277.9874202,226.6528886,234.4023988,240.5150949,236.9886493,225.8682712,218.9122659,231.1921261
Dapma7bEVm001140,121.361416,147.7671685,152.3345838,146.9842245,115.6732212,117.6300548,147.6543719,169.2676089,103.0587509,131.3929789,63.70936992,72.0994907,198.5245229,157.1630937,121.9511253,77.77430971
Dapma7bEVm001141,343.009511,384.4087935,137.3156811,177.2209793,228.0414931,168.4248512,192.935046,334.8554872,387.8263521,508.0528517,359.4170115,259.2279398,441.7170635,461.1835043,191.9230824,1072.859313
Dapma7bEVm001142,79.93865723,82.44979693,93.33175203,62.99323908,107.9616731,81.98458366,77.76463587,86.47366977,96.95658803,142.3423938,45.67841617,73.75062407,43.42723939,107.3518399,75.96955346,63.92409017
Dapma7bEVm001143,329.9286398,353.3562726,483.8232203,350.2424093,497.9456758,423.28997,463.6347278,371.6527935,406.8108589,448.9260112,442.3593987,483.231701,677.4649345,534.1827555,463.8141159,671.2029468
Dapma7bEVm001144,32.70217796,53.53882918,42.91115036,62.99323908,77.11548077,74.85548943,61.03047372,20.23851846,46.78324877,55.84201603,76.93206934,49.53400124,38.46412632,39.50547709,80.9675504,77.77430971
Dapma7bEVm001145,30.52203276,59.96348868,106.2050971,54.59414054,77.11548077,34.75433438,58.07738628,34.95744097,16.95045245,167.5260481,22.83920809,36.32493424,81.89136571,76.43451003,27.98878285,6.392409017
Dapma7bEVm001146,542.8561541,578.2193551,593.2466537,566.9391517,586.0776538,567.6541281,613.2578247,748.8251829,596.6559263,674.4839583,561.3636935,657.1510832,658.8532605,630.3700041,575.7692473,741.519446
Dapma7bEVm001147,99.559964,109.2192115,155.55292,108.3483712,138.8078654,120.3034651,119.10786,117.7513801,144.4178549,135.7727449,128.6208034,129.338781,163.7827314,177.7746469,117.9527277,103.3439458
Dapma7bEVm001148,481.0853735,441.1599524,185.5907253,472.869248,459.3879354,491.9075019,525.649564,360.6136016,703.1047677,558.4201603,584.2029016,542.6725025,698.5581651,778.0861358,779.6875224,734.0616355
Dapma7bEVm001149,296.4997468,251.6324971,210.2646368,147.8241344,243.4645893,187.1387236,212.6222955,266.7804706,242.7304791,136.8676863,245.220971,211.8954498,232.0255362,176.0570175,185.9254861,125.7173773
Dapma7bEVm001150,30.52203276,55.68038234,98.69564582,67.19278835,60.59073489,46.3391125,60.04611124,34.95744097,63.05568312,76.64590435,62.50730634,73.75062407,68.24280476,45.51718013,54.97796632,50.07387063
Dapma7bEVm001151,31.97546289,32.12329751,9.655008831,20.15783651,12.11814698,16.9315988,16.73416215,0,7.458199079,0,33.65778034,46.23173449,34.74179151,24.04681214,9.995993876,5.327007514
Dapma7bEVm001152,324.8416344,279.4726883,357.2353267,328.4047531,321.6817198,407.2495079,325.8239807,325.6561606,343.0771576,482.8691974,247.6250982,261.429451,270.4896625,297.1498929,326.8689998,301.5086253
Dapma7bEVm001153,51.59676966,410.1074315,622.2116802,184.780168,694.0393269,480.3227238,740.2405845,388.2115813,211.5416466,1232.904119,239.2106531,237.763206,441.7170635,471.489281,348.8601863,566.7935995
Dapma7bEVm001154,161.3307446,127.4224134,76.16729189,120.1071092,128.8930179,139.9084743,181.1226962,139.8297639,120.6872215,122.633447,135.8331849,148.6020037,143.9302791,101.3401369,122.9507247,220.5381111
Dapma7bEVm001155,230.3686758,201.3059977,224.2107606,223.4160213,207.1101483,253.973982,196.8724959,336.6953525,206.7955199,162.0513406,183.9157283,220.7014944,286.61978,231.8799742,230.9074585,185.3798615
Dapma7bEVm001156,169.3246103,217.3676465,301.4508313,215.0169227,207.1101483,202.2880488,190.966321,349.5744097,252.9007506,192.7097024,171.8950924,226.2052723,269.2488842,212.1272357,260.8954402,292.9854133
Dapma7bEVm001157,348.0965165,406.8951017,167.3534864,146.9842245,146.5194135,125.6502858,142.7325595,485.724443,382.4022073,447.8310697,252.4333525,218.4999833,447.9209549,427.6897303,111.9551314,478.3652748
Dapma7bEVm001158,221.648095,235.5708484,329.343079,224.2559311,198.2969505,263.7764865,200.8099458,77.2743432,245.4425515,168.6209896,280.080815,175.0201377,182.3944055,219.8565682,229.9078592,248.2385502
Dapma7bEVm001159,162.0574597,96.36989252,154.4801413,153.7035034,242.3629396,144.3641582,112.2173227,196.8655886,168.1484883,135.7727449,179.1074739,210.2443164,127.8001616,116.7988018,164.933899,112.9325593
Dapma7bEVm001160,5.813720526,22.48630825,76.16729189,35.27621388,49.57423764,106.0452767,52.17121141,16.55878783,22.37459724,194.8995854,14.424763,18.16246712,7.44466961,32.63495934,17.99278898,74.5781052
Dapma7bEVm001161,333.5622152,524.6805259,582.5188661,334.284122,328.2916181,316.3535565,251.9967947,505.9629614,425.7953656,404.0334101,412.3078091,342.8853642,507.4783118,494.6772784,257.896642,535.8969559
Dapma7bEVm001162,15.98773145,4.283106334,61.14838926,13.43855767,16.52474588,14.25818846,30.51523686,0,7.458199079,155.4816917,2.404127167,4.403022333,0,36.92903294,6.997195713,0
Dapma7bEVm001163,129.3552817,119.9269774,78.3128494,143.6245851,141.0111648,130.1059697,97.45188546,114.0716495,136.2816377,83.2155533,98.56921385,123.8350031,135.2448313,112.5047282,112.9547308,95.88613525
Dapma7bEVm001164,85.02566269,123.1393071,55.78449547,75.59188689,68.30228297,98.02504568,83.67081075,163.748013,80.68415367,41.60777665,55.29492484,53.93702358,120.355492,58.39940092,89.96394489,98.01693826
Dapma7bEVm001165,35.60903822,46.04339309,120.151221,37.79594345,16.52474588,19.60500914,42.32758661,20.23851846,37.96901349,39.41789367,69.71968784,39.62720099,7.44466961,37.78784765,29.98798163,9.588613525
Dapma7bEVm001166,314.6676234,397.2581125,455.9309726,365.3607867,341.5114148,347.5433438,370.1202923,198.7054539,330.1948138,287.9696121,369.0335201,379.7606762,219.6177535,302.3027812,244.90185,416.5719876
Dapma7bEVm001168,106.8271147,107.0776584,67.58506181,115.0676501,39.65939011,95.35163534,81.70208579,172.9473395,124.7553301,108.3992076,67.31556068,99.61838028,110.4292659,97.90487802,77.96875224,105.4747488
Dapma7bEVm001169,389.5192752,647.819833,479.5321053,469.5096086,690.7343777,417.0520125,682.1631982,605.3156884,492.9191573,352.57116,643.1040172,544.3236359,491.3481943,408.7958064,472.8105104,672.2683483
Dapma7bEVm001170,680.2053015,837.3472883,686.5784057,651.770047,754.6300618,775.2889976,742.2093095,708.348146,988.550387,808.0668202,628.6792542,803.5515757,1100.570324,1037.448181,728.7079536,745.781052
Dapma7bEVm001171,1331.342,1122.17386,1136.072706,1212.82983,1415.619897,1135.308256,1042.439866,956.7299634,1046.859943,1311.739906,1554.268213,1410.067902,975.2517189,1032.295293,1408.435537,1354.12531
Dapma7bEVm001172,417.8611628,397.2581125,276.7769198,431.7136652,438.4565907,365.3660793,397.6824417,323.8162953,413.5910398,506.9579102,344.9922485,489.8362345,272.971219,423.3956567,433.8261342,470.9074643
Dapma7bEVm001173,321.9347741,197.0228914,304.6691675,270.4509731,285.3272788,284.2726325,313.0272684,220.7838377,267.8171487,283.5898461,281.2828785,339.0327196,227.0624231,301.4439665,265.8934371,240.7807396
Dapma7bEVm001174,187.4924869,237.7124015,382.9820169,292.2886293,341.5114148,287.8371796,320.9021683,320.1365647,188.4890313,145.6272183,252.4333525,298.304763,352.3810282,261.0796747,348.8601863,357.974905
Dapma7bEVm001175,239.8159717,216.2968699,224.2107606,262.8917844,311.7668722,254.8651188,251.9967947,154.5486864,377.6560806,354.761043,385.8624103,378.1095428,315.1576802,314.3261873,351.8589845,194.968475
Dapma7bEVm001176,135.8957173,124.2100837,133.0245661,152.0236836,131.0963173,149.7109789,161.4354466,128.790572,202.0493932,139.0575693,181.5116011,187.6788269,102.9845963,165.7512409,150.9395075,189.6414675
Dapma7bEVm001177,111.1874051,54.60960576,43.98392912,64.67305879,62.79403434,78.42003654,50.20248645,27.59797971,112.5510043,82.12061181,20.43508092,32.4722897,43.42723939,52.38769789,69.97195713,50.07387063
Dapma7bEVm001178,245.6296922,247.3493908,244.593557,277.1702519,259.9893352,242.3892039,256.9186071,79.11420851,229.1701172,279.2100801,254.8374797,255.3752953,270.4896625,227.5859006,228.9082598,219.4727096
Dapma7bEVm001179,342.2827959,264.4818161,230.6474332,286.4092603,280.9206799,268.2321704,308.105456,301.7379115,275.2753478,319.7229153,230.796208,237.763206,301.5091192,266.232563,251.8990457,219.4727096
Dapma7bEVm001180,283.4188756,154.191828,273.5585835,152.8635935,215.9233461,183.5741764,248.0593448,290.6987197,259.6809316,191.6147609,270.4643063,261.429451,202.2468577,270.5266366,218.9122659,212.0148991
Dapma7bEVm001181,42.87618888,53.53882918,22.52835394,43.67531243,58.38743544,53.46820673,60.04611124,0,31.86685061,167.5260481,67.31556068,59.44080149,27.2971219,44.65836541,68.97235775,34.09284809
Dapma7bEVm001182,11.62744105,13.92009559,6.436672554,19.31792665,27.54124313,7.129094231,3.937449918,25.7581144,2.712072392,20.80388832,22.83920809,9.906800248,14.88933922,14.59985023,10.99559326,31.96204508
Dapma7bEVm001183,76.3050819,115.643871,119.0784422,136.9053063,127.7913681,105.1541399,115.1704101,91.99326571,157.3001988,119.3486225,87.75064159,88.61082444,96.78070493,50.67006845,62.97476142,37.2890526
Dapma7bEVm001184,1585.692273,2022.696966,1558.747537,1668.060971,1792.384103,1434.730214,1571.042517,1985.214674,2047.614656,1500.069842,2357.246687,2075.474652,2029.913247,1999.320667,1854.256864,2110.560377
Dapma7bEVm001185,75.57836683,69.60047793,33.25614153,36.11612374,194.9920014,180.9007661,261.8404195,103.0324576,86.78631656,210.2287662,68.51762426,170.6171154,236.9886493,225.8682712,266.8930365,153.4178164
Dapma7bEVm001186,218.7412348,147.7671685,108.3506547,156.2232329,138.8078654,140.7996111,187.0288711,93.83313103,143.0618187,139.0575693,194.7343005,127.1372699,120.355492,172.6217586,148.9403088,168.3334374
Dapma7bEVm001187,132.262142,137.0594027,224.2107606,165.4622413,169.6540577,96.24277212,123.0453099,123.2709761,168.8265064,43.79765963,158.672393,178.3224045,100.5030397,112.5047282,143.9423118,148.0908089
Dapma7bEVm001188,55.95706006,65.3173716,61.14838926,52.91432083,50.67588736,38.31888149,55.12429885,68.07501663,37.2909954,43.79765963,88.95270518,61.64231266,19.85245229,31.77614462,60.97556265,109.7363548
Dapma7bEVm001189,41.42275874,8.566212668,17.16446014,52.91432083,27.54124313,24.06069303,32.48396182,40.47703691,6.780180981,0,12.02063583,9.906800248,8.685447879,87.59910138,6.997195713,0
Dapma7bEVm001190,1081.352018,834.1349586,1146.800493,1297.660725,1328.589569,1391.955649,1334.795522,833.4589874,1715.385788,1289.841076,1435.263919,1530.600638,1951.744216,1682.418035,1763.29332,1675.876564
Dapma7bEVm001191,77.03179696,40.68951017,47.20226539,45.35513214,96.94517582,79.31117332,29.53087438,128.790572,42.03712208,42.70271814,36.0619075,51.18513462,16.13011749,52.38769789,14.99399081,44.74686312
Dapma7bEVm001192,1029.755248,896.2400004,805.656848,1108.681008,1084.02333,1105.900743,1080.830002,820.5799302,1083.472921,1098.226315,895.5373697,1034.710248,1091.884876,869.1204961,1130.546907,778.8084986
Dapma7bEVm001193,90.11266815,149.9087217,98.69564582,116.7474698,148.7227129,112.2832341,85.63953571,91.99326571,79.32811748,63.50660647,121.4084219,116.6800918,142.6895009,93.61080442,79.96795101,120.3903698
